id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
39462,"As a variant of the 'longer is larger' rule, students believe that having a zero in the tenths place automatically makes the decimal smaller, but otherwise still judge magnitude by the number of digits.","Claiming 4.7 is bigger than 4.08 because '0 in the tenths makes the number always smaller', yet incorrectly claiming 0.25 is bigger than 0.5 because it is longer.",decimal,decimal comparison,zero in tenths place,student,"grades 6, 7, 8 and 9",ESM_Nesher_1986_Shifts,PEARLA NESHER AND IRIT PELED,1986,Educational Studies in Mathematics,deficit,secondary,"70, 73",pdfs/ESM/ESM_Nesher_1986_Shifts.pdf
39493,Implicit division models imposing divisor as integer and dividend larger than divisor.,"Partition division: divisor represents number of objects, implying integer.",decimal,division word problems,primitive models of division,student,primary cycle,ESM_Levain_1992_La,JEAN-PIERRE LEVAIN,1992,Educational Studies in Mathematics,deficit,secondary,142,pdfs/ESM/ESM_Levain_1992_La.pdf
39525,"Students and teachers perceive the various components of base-ten blocks (minis, longs, flats, blocks) as having different dimensions (0, 1, 2, and 3-D) rather than a unified volume relationship, making it difficult to generalize beyond the model.","A student teacher describes the large cube and mini as 3-D, but the flat and long as 2-D, showing a shift in attention from length to area to volume depending on the block's shape.",decimal,decimal models,multibase blocks,student,Year 5 and Year 7,ESM_Stacey_2001_Effect_a,"KAYE STACEY, SUE HELME, SHONA ARCHER and CAROLINE CONDON",2001,Educational Studies in Mathematics,deficit,secondary,"208, 209, 215",pdfs/ESM/ESM_Stacey_2001_Effect_a.pdf
39575,"Students erroneously conclude that for decimal numbers, the rules of natural numbers are reversed, believing that the more digits there are behind the decimal point, the smaller the number is.","Concluding that 1.12 is smaller than 1.3, or 1.46 is smaller than 1.4, because they have more digits after the decimal point.",decimal,ordering decimal numbers,Number of digits,student,ninth grade,MERJ_Hussmann_2018_Tracing,Stephan Hussmann & Florian Schacht & Maike Schindler,2018,Mathematics Education Research Journal,productive,primary,,pdfs/MERJ/MERJ_Hussmann_2018_Tracing.pdf
39608,"Students make calculation and conversion errors due to a fundamental misunderstanding of decimal numbers, place value, and the movement of decimal points.",Not understanding that 0.03 is smaller than 0.3 because of the zero preceding the 3 in the tenths place.,decimal,place value,Magnitude and moving decimal points,student,1st level university,MERJ_Galligan_2015_Investigating,Linda Galligan & Carola Hobohm,2015,Mathematics Education Research Journal,deficit,primary,"135, 139",pdfs/MERJ/MERJ_Galligan_2015_Investigating.pdf
39623,"Younger students often apply whole number thinking to decimals, judging that a longer decimal is a larger number.",Thinking that since 8 < 63 then 4.8 < 4.63.,decimal,decimal notation,Comparing decimals,student,Year 5 to Year 10,MERJ_Stacey_2006_Case,Kaye Stacey and Vicki Steinle,2006,Mathematics Education Research Journal,deficit,primary,"86, 87",pdfs/MERJ/MERJ_Stacey_2006_Case.pdf
39625,"Students erroneously think that the whole number part indicates dollars and the first two decimal places indicate cents, believing that any subsequent digits do not matter.",Correctly answering that 4.4502 is larger than 4.45 simply because they ignore the digits after the first two decimal places.,decimal,decimal notation,Place value,student,Year 5 to Year 10,MERJ_Stacey_2006_Case,Kaye Stacey and Vicki Steinle,2006,Mathematics Education Research Journal,deficit,secondary,91,pdfs/MERJ/MERJ_Stacey_2006_Case.pdf
39632,"Students consistently choose the decimal with fewer decimal places as the larger number, sometimes reasoning that tenths are larger than hundredths or confusing the decimal with a unit fraction.","Students would say that 2.3 is greater than 2.67 because 3 is tenths, 67 is hundredths, and tenths are larger than hundredths.",decimal,ordering decimals,Fraction rule,student,Years 4 to 10,MERJ_Moloney_1997_Changes,Kevin Moloney and Kaye Stacey,1997,Mathematics Education Research Journal,deficit,primary,"27, 29, 35",pdfs/MERJ/MERJ_Moloney_1997_Changes.pdf
39634,"Students hold the existing belief that multiplying a number always results in a larger number and dividing a number always results in a smaller number, which conflicts with operations on decimals.","A student was bewildered why multiplying 102 by 0.1 did not result in an answer close to 100 as anticipated, but rather a much smaller number.",decimal,multiplication and division,Effect of operations on magnitude,student,grade 5 and 6,MERJ_Bragg_2012_Effect,Leicha A. Bragg,2012,Mathematics Education Research Journal,productive,secondary,"390, 396, 397",pdfs/MERJ/MERJ_Bragg_2012_Effect.pdf
39645,"Students resist using decimal numbers when the context involves discrete real-world entities, prioritizing realistic constraints over mathematical exactness.","When calculating population density, students obtained 9,683.57 and argued 'you cannot have 0.57 people', deciding to drop the decimals from their answer.",decimal,division,Interpreting remainders,student,15-16 years old,MERJ_Planas_2002_Understanding,Nuria Planas & Marta Civil,2002,Mathematics Education Research Journal,productive,secondary,"177, 179, 181",pdfs/MERJ/MERJ_Planas_2002_Understanding.pdf
39667,Students believe that multiplication always makes a bigger number and division always makes a smaller number.,The early whole-number belief that multiplying always results in a bigger number conflicts with the evidence of multiplying positive decimal fractions smaller than 1.,decimal,multiplication and division,Effect of operations on magnitude,student,Grade 5 and 6,MERJ_Bragg_2007_Students,Leicha Bragg,2007,Mathematics Education Research Journal,productive,primary,"30, 31, 35, 36",pdfs/MERJ/MERJ_Bragg_2007_Students.pdf
39676,"Students initially form a limited conjecture that only doubling numbers yields terminating decimals, which is perturbed when they discover other divisors that also result in terminating decimals.","Jay: 1 divided by 5 goes 0.2, which is terminating too. [Long pause]. This created a tension with their most recent conjecture.",decimal,terminating and recurring decimals,Divisors,mixed,"first year, primary, pre-service students and ten-year-old students",MERJ_Calder_2006_Forming,"Nigel Calder, Tony Brown, Una Hanley, and Susan Darby",2006,Mathematics Education Research Journal,productive,primary,"110, 111",pdfs/MERJ/MERJ_Calder_2006_Forming.pdf
39708,Students solve decimal arithmetic exercises by treating them as whole numbers and superficially inserting the decimal point based on visual patterns without understanding its place value meaning.,Subtracting 0.552 from 0.938 by doing 938 - 552 = 386 and blindly copying the 'period and zero' because they appeared in the original numbers.,decimal,decimal operations,Decimal point placement,student,"second, third, and fourth graders",MERJ_Hativa_1992_Good,Nira Hativa,1992,Mathematics Education Research Journal,deficit,primary,"66, 67, 68",pdfs/MERJ/MERJ_Hativa_1992_Good.pdf
39732,"The student incorrectly orders decimals by treating the digits after the decimal point as whole numbers, believing that shorter decimals are smaller because the whole number formed is closer to zero.","Ordering 0.801, 0.819 and 0.81 as 0.81, 0.801, 0.819 because 81 is closest to 0, and 801 is smaller than 819.",decimal,ordering and magnitude,Decimal place value,PST,first year undergraduate,MERJ_Carroll_1994_What,Jean Carroll,1994,Mathematics Education Research Journal,deficit,secondary,137,pdfs/MERJ/MERJ_Carroll_1994_What.pdf
39791,Teachers hold the naive belief that the operation of multiplication always results in a larger number.,"Answering 0.2 x 0.1 as 0.2, or offering answers greater than $4.25 when calculating the cost of 0.64 kilogrammes of beef at $4.25 per kilogramme.",decimal,decimal multiplication,Magnitude of products,in_service,grades 1 to 6,IJMEST_Nissen_1994_Jamaican,Phillip Nissen,1994,International Journal of Mathematical Education in Science and Technology,deficit,primary,"705, 706",pdfs/IJMEST/IJMEST_Nissen_1994_Jamaican.pdf
39793,"When ordering decimals, teachers count the number of decimal places and assume that numbers with more decimal places are inherently smaller because thousandths are smaller than tenths.","Ordering 0.005, 0.042, 0.135, 0.03, 0.3 from smallest to largest by listing the three-decimal place numbers first, then the two-decimal place numbers, and finally the one-decimal place number.",decimal,decimal fractions,Ordering and magnitude,in_service,grades 1 to 6,IJMEST_Nissen_1994_Jamaican,Phillip Nissen,1994,International Journal of Mathematical Education in Science and Technology,deficit,primary,707,pdfs/IJMEST/IJMEST_Nissen_1994_Jamaican.pdf
39896,"Students make basic fact errors, identity errors, inappropriate inversions, or zero errors during calculations, reflecting a lapse in basic number facts or conceptual understanding of operations with zero.","Calculating 3)86.40 as 28.80, and then incorrectly calculating 28.80 x 2 = 57.62 (Zero error).",decimal,basic operations,multiplication and division,PST,elementary / primary,IJMEST_Hourigan_2013_Challenges,Mairéad Hourigan & John O'Donoghue,2013,International Journal of Mathematical Education in Science and Technology,deficit,primary,"48, 49",pdfs/IJMEST/IJMEST_Hourigan_2013_Challenges.pdf
40023,"A pre-service teacher demonstrates underdeveloped pedagogical content knowledge regarding decimal grid representations, confusing the grids (e.g., stating 100 times 100 is 1000) and incorrectly accepting a student's flawed representation because she is confused about defining the unit whole.","When one student shades 0.075 on a ten-thousandths grid to represent 0.75, and another correctly shades 0.7500, the teacher incorrectly states both are correct due to a vague recollection from a methods course about changing the unit 'one'.",decimal,representing decimals,base-ten grids and unit definition,PST,elementary,JMTE_McDuffie_2004_Mathematics,Amy Roth McDuffie,2004,Journal of Mathematics Teacher Education,deficit,primary,"50, 51, 52, 53",pdfs/JMTE/JMTE_McDuffie_2004_Mathematics.pdf
40048,"Students struggle with the standard algorithm for dividing decimals, either reversing the divisor and dividend, or incorrectly readjusting the decimal point after division by moving it back to its original erroneous place.","After time at the site two students 'moved the decimals' and then, in the end, moved them back, getting 0.08 as their (incorrect) answer [for 0.4 divided by 0.05].",decimal,division,standard algorithm,PST,elementary,JMTE_Seaman_2007_Mathematical,"Carol E. Seaman, Jennifer Earles Szydlik",2007,Journal of Mathematics Teacher Education,deficit,primary,"176, 177",pdfs/JMTE/JMTE_Seaman_2007_Mathematical.pdf
40080,"Teachers view estimation as simply guessing, or as computing the exact answer first and then rounding the final result.","""I estimate the final answer. After getting the exact answer, I round it... if I got an answer of 3.4, it will be 3.""",decimal,computational estimation,meaning of estimation,in_service,elementary and middle school,JMTE_Alajmi_2009_Addressing,Amal Hussain Alajmi,2009,J Math Teacher Educ,deficit,primary,"270, 271",pdfs/JMTE/JMTE_Alajmi_2009_Addressing.pdf
40138,"Learners incorrectly judge a shorter decimal to be larger than a longer decimal, sometimes driven by reciprocal thinking, negative thinking, or denominator-focused thinking.","0.3 is thought to be bigger than 0.4 by analogy with the fact that 1/3 is larger than 1/4... 0.6 is perceived as smaller than 0, just as -6 is smaller than 0... judge 0.3 to be bigger than 0.426 because they assume that any number of tenths is greater than any number of thousandths.",decimal,comparing decimals,shorter-is-larger,PST,elementary,JMTE_Stacey_2001_Preservice,"Kaye Stacey, Sue Helme, Vicki Steinle, Annette Baturo, Kathryn Irwin, Jack Bana",2001,Journal of Mathematics Teacher Education,deficit,primary,"211, 212",pdfs/JMTE/JMTE_Stacey_2001_Preservice.pdf
40140,"Learners struggle to compare decimals with zero, sometimes believing zero is larger because it is in the ones column or it is a whole number, or incorrectly treating decimals as negative numbers below zero.",Children are taught that the ones column is larger than the tenths column so assume 0 is bigger than a decimal. 0.22 may be mistaken for a negative number below zero.,decimal,comparing decimals,comparing with zero,PST,elementary,JMTE_Stacey_2001_Preservice,"Kaye Stacey, Sue Helme, Vicki Steinle, Annette Baturo, Kathryn Irwin, Jack Bana",2001,Journal of Mathematics Teacher Education,deficit,primary,"215, 217, 218",pdfs/JMTE/JMTE_Stacey_2001_Preservice.pdf
40278,"Students mistakenly move the decimal point down into the remainder during decimal division, demonstrating a lack of understanding of place value and regrouping.","In the division problem 11.5 / 5, a student correctly calculates the quotient 2.3 but writes the remainder as 1.5 by bringing the decimal point straight down.",decimal,decimal division,place value and remainders,in_service,"lower, middle, and upper elementary",JMTE_Cai_2017_Mathematical,"Jinfa Cai, Meixia Ding",2017,J Math Teacher Educ,deficit,secondary,"19, 20, 21",pdfs/JMTE/JMTE_Cai_2017_Mathematical.pdf
40299,Students falsely believe that multiplication always results in a larger number and division always results in a smaller number.,,decimal,multiplication and division of decimals,effect of operations,student,Year 5 and 6,IJSME_Bragg_2012_Testing,LEICHA A. BRAGG,2012,International Journal of Science and Mathematics Education,productive,primary,"1453, 1454, 1461",pdfs/IJSME/IJSME_Bragg_2012_Testing.pdf
40321,"Students misapply or reverse the decimal placement rule in multiplication, failing to use estimation or judge reasonableness when they produce highly improbable answers.","In counting the digits in the multiplicands, they considered one digit in 115.4 (from the right) and one in 0.325 (from the left)... and placed the decimal point to obtain 375.05.",decimal,decimal multiplication,decimal placement,student,sixth grade,IJSME_Alsawaie_2012_Number,OTHMAN N. ALSAWAIE,2012,International Journal of Science and Mathematics Education,deficit,primary,"1088, 1089",pdfs/IJSME/IJSME_Alsawaie_2012_Number.pdf
40325,"Students execute decimal multiplication algorithms procedurally without utilizing estimation, often using incorrect terminology such as referring to a trailing decimal zero as a 'remainder'.","3.2 x 5.5 = 17.60 and now, we can erase the remainder 0.",decimal,decimal multiplication,algorithmic execution,PST,elementary school,IJSME_Guberman_2016_Development,Raisa Guberman,2016,International Journal of Science and Mathematics Education,deficit,primary,"747, 748",pdfs/IJSME/IJSME_Guberman_2016_Development.pdf
40359,"Pre-service teachers blindly apply a memorized rule for counting decimal places in a product without considering the magnitude of the factors, leading to incorrect placement of the decimal point.","The multiplicand has four decimal points and multiplier has one decimal point, so the result should have five decimal point. Therefore, the answer is 46.90828.",decimal,decimal multiplication,placing the decimal point,PST,pre-service elementary teachers,IJSME_Yang_2009_Number,"DER-CHING YANG, ROBERT E. REYS AND BARBARA J. REYS",2009,International Journal of Science and Mathematics Education,deficit,primary,"392, 393",pdfs/IJSME/IJSME_Yang_2009_Number.pdf
40406,"Students blindly apply the procedural rule of counting decimal places to place the decimal point in a product, leading to highly unreasonable magnitudes without making sense of the quantities.","534.6 has 1 digit and 0.545 has 3 decimal digits. So the multiplication has 4 digits. We counted from left to right 4 numbers. Hence, the answer is 29.1357.",decimal,decimal multiplication,placing the decimal point,student,sixth grade,IJSME_Yang_2004_Study,"DER-CHING YANG, CHUN-JEN HSU and MING-CHIANG HUANG",2004,International Journal of Science and Mathematics Education,deficit,primary,"419, 420, 421",pdfs/IJSME/IJSME_Yang_2004_Study.pdf
40413,"Students apply the shorter-is-larger rule when comparing decimals, incorrectly believing that more decimal places mean the overall value is smaller.","0.32 > 0.384 because the more the decimal places, the smaller the value.",decimal,comparison of decimals,shorter-is-larger rule,student,grade 6,IJSME_Lai_2015_Hong,MUN YEE LAI and SARA MURRAY,2015,International Journal of Science and Mathematics Education,deficit,primary,"124, 132, 138, 139",pdfs/IJSME/IJSME_Lai_2015_Hong.pdf
40415,Students incorrectly position the decimal point when multiplying decimals due to the false generalization that multiplication must always produce a larger product.,,decimal,multiplication of decimals,magnitude of product,student,grade 6,IJSME_Lai_2015_Hong,MUN YEE LAI and SARA MURRAY,2015,International Journal of Science and Mathematics Education,deficit,primary,133,pdfs/IJSME/IJSME_Lai_2015_Hong.pdf
40442,"Students misapply the 'shift the decimal point' rule by counting total decimal places in factors to determine decimal places in the product, failing to account for trailing zeros produced by the multiplication.",0.4975 has four decimals; 9428.8 has one decimal; in total five decimals (for the result).,decimal,decimal multiplication,estimation and place value,PST,university,IJSME_Almeida_2016_Strategies,Rut Almeida & Alicia Bruno & Josefa Perdomo-Diaz,2016,International Journal of Science and Mathematics Education,deficit,primary,967,pdfs/IJSME/IJSME_Almeida_2016_Strategies.pdf
40472,Students rely entirely on procedural counting rules to place decimal points without considering whether the resulting magnitude of the product is reasonable.,"For 3.04 x 5.3 = 16,112, all students tended to count the number of digits to place the decimal, failing to consider the reasonable magnitude of the result.",decimal,decimal multiplication,reasonableness,student,eighth grade,IJSME_Alajmi_2010_Examining,AMAL HUSSAIN ALAJMI and ROBERT REYS,2010,International Journal of Science and Mathematics Education,deficit,primary,133,pdfs/IJSME/IJSME_Alajmi_2010_Examining.pdf
40500,"A student incorrectly assumes a longer decimal is smaller by conflating decimal place value with fraction denominators, reasoning that a thirteenth is smaller than a half.",Choosing 0.5 as smaller than 0.13 because 0.5 is interpreted as a half and 0.13 is interpreted as a thirteenth.,decimal,ordering decimals,place value,student,"years 5 and 6, i.e. between the ages of 9 and 11",RME_OReilly_1999_Students',Declan O'Reilly,1999,Research in Mathematics Education,deficit,primary,10,pdfs/RME/RME_OReilly_1999_Students'.pdf
40527,"Students order decimals by treating the decimal part as a whole number string of digits, ignoring place value.","Ordering 73.5, 73.32, and 73.64 incorrectly because 5 is less than 32, or stating that 0.5 is smaller than 0.32.",decimal,ordering decimals,place value,student,Year 6,RME_Ryan_2002_Charting,Julie Ryan and Julian Williams,2002,Research in Mathematics Education,productive,primary,,pdfs/RME/RME_Ryan_2002_Charting.pdf
40562,"Students and teachers fail to recognize non-periodic infinite decimals as irrational numbers, or exclusively associate irrationals with square roots and pi.",Not recognizing an infinite non-periodic decimal representation as an irrational number.,decimal,irrational numbers,definitions,other,secondary education (grades 6 to 9 and grades 1 to 3),RME_GonzalezMartin_2013_Introduction,"Alejandro S. González-Martín, Victor Giraldo & Alexandre M. Souto",2013,Research in Mathematics Education,deficit,passing,232,pdfs/RME/RME_GonzalezMartin_2013_Introduction.pdf
40596,"Students erroneously believe that multiplication always results in a larger quantity, leading to incorrect operation choices in story problems.",Applying the 'multiplication makes bigger' (MMB) idea to avoid multiplying by decimals less than 1.,decimal,multiplication,operation sense,mixed,"elementary school, ninth-grade, secondary, undergraduate",MTL_Harel_2005_Advanced,"Guershon Harel, Larry Sowder",2005,Mathematical Thinking and Learning,mixed,primary,"43, 45, 46, 47",pdfs/MTL/MTL_Harel_2005_Advanced.pdf
40613,"A student rejects the mathematical definition that .999... equals 1 because her intuition, based on earlier division procedures, conflicts with the formal definition.","Stephanie argued that .333... equals 1/3 because 1 divided by 3 is .333..., but 1 divided by 1 is not .999... so they cannot be equal.",decimal,infinite decimals,equivalence,student,undergraduate,MTL_Edwards_2005_Advanced,"Barbara S. Edwards, Ed Dubinsky, Michael A. McDonald",2005,Mathematical Thinking and Learning,deficit,primary,17,pdfs/MTL/MTL_Edwards_2005_Advanced.pdf
40631,"Students struggle to compare and order decimal numbers, failing to understand the relationship between symbols and their referents due to a rote extension of place-value conventions.","When asked to order the sequence 0.15; 1; 0.1; 1.5; 0.5; 1.05, the majority of elementary and middle school students made mistakes.",decimal,ordering,magnitude,student,fourth-grade,MTL_Bonotto_2005_How,Cinzia Bonotto,2005,Mathematical Thinking and Learning,deficit,secondary,"318, 319",pdfs/MTL/MTL_Bonotto_2005_How.pdf
40658,"Students hold the misconception that multiplication always results in a larger number and division in a smaller number, leading to inverse-operation errors.",,decimal,multiplication and division,operation sense,student,fifth graders,MTL_Verschaffel_1999_Learning,"Lieven Verschaffel, Erik De Corte, Sabien Lasure, Griet Van Vaerenbergh, Hedwig Bogaerts, Elie Ratinckx",1999,Mathematical Thinking and Learning,deficit,passing,196,pdfs/MTL/MTL_Verschaffel_1999_Learning.pdf
