id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
39343,Students fail to apply learned procedures in novel out-of-school task situations due to situativity and insufficient de-ritualization.,Fifth-graders try to describe a point on a number line over the phone by measuring with pinky fingers instead of using fraction-naming routines.,fraction,number line locations,transfer and situativity,student,early childhood to seventh grade,ESM_Lavie_2018_Routines,"Irit Lavie, Aya Steiner, Anna Sfard",2018,Educational Studies in Mathematics,sociocultural,primary,,pdfs/ESM/ESM_Lavie_2018_Routines.pdf
39410,"Students predominantly use integers and discrete quantities when constructing fraction problems, exhibiting difficulty when attempting to incorporate decimals or continuous measures.","When freely creating fraction problems, students fabricate scenarios involving books, people, or bubbles, rather than continuous quantities like mass or length, relying on schemes formed around integer ratios.",fraction,problem posing,continuous vs. discrete quantities,student,Cours Moyen (Grade 4 et 5),ESM_Sensevy_1996_Fabrication,GERARD SENSEVY,1996,Educational Studies in Mathematics,deficit,primary,"268, 272",pdfs/ESM/ESM_Sensevy_1996_Fabrication.pdf
39469,"Children inappropriately apply whole number strategies and concepts to fraction symbols, viewing fractions as two unrelated whole numbers or assuming fractions with larger denominators are larger.",Believing that fractions with larger denominators were larger than those with smaller denominators.,fraction,fraction symbols and magnitude,whole number interference,student,,ESM_Pitkethly_1996_Review,ANNE PITKETHLY AND ROBERT HUNTING,1996,Educational Studies in Mathematics,deficit,primary,"10, 11, 12, 23",pdfs/ESM/ESM_Pitkethly_1996_Review.pdf
39555,"Future teachers develop procedural or algorithmic knowledge of fraction division, such as the invert-and-multiply algorithm, without understanding the conceptual base or being able to model it.",Solving fraction division problems using the traditional invert-and-multiply algorithm but failing to provide the correct pictorial representation.,fraction,division,Algorithms vs. conceptual understanding,PST,primary,MERJ_Chinnappan_2014_Generating,Mohan Chinnappan & Tricia Forrester,2014,Mathematics Education Research Journal,deficit,primary,"871, 872, 891",pdfs/MERJ/MERJ_Chinnappan_2014_Generating.pdf
39596,"Students develop a unidirectional understanding of the relationship between fraction size and iterations, failing to recognize the reciprocal relation that iterating a subunit the specified number of times will necessarily render the length of the whole.","Students can compare a small of 60 and 80 based on iterations, but do not readily deduce that ten iterations of a small of ten would exactly equal the reference unit.",fraction,inverse order relationship,Reciprocal relations,student,fourth grade,MERJ_Cortina_2014_Unit,Jose Luis Cortina & Jana Visnovska & Claudia Zuniga,2014,Mathematics Education Research Journal,deficit,secondary,96,pdfs/MERJ/MERJ_Cortina_2014_Unit.pdf
39617,"A student struggles to conceptually determine the fractional measure of a constructed quantity, instead relying on visual counting retrospectively, because her distributive operation is not fully coordinated with her fraction schemes.","After constructing a 16-part bar, the student determines it is 16/18 of a meter by visually counting the 18 possible small parts in the unit meter, but refuses and states 'I can't!' when asked to reason conceptually about why one part is 1/18.",fraction,fraction composition,Distributive operation,student,middle school,MERJ_Hackenberg_2010_Mathematical,Amy Hackenberg,2010,Mathematics Education Research Journal,productive,primary,"75, 76, 77, 78",pdfs/MERJ/MERJ_Hackenberg_2010_Mathematical.pdf
39650,"Students lack a conceptual understanding of when 'cancelling' common factors is mathematically valid, resulting in rigid adherence to rules and confusion when encountering non-standard formats.",Stating 'I didn't think you were allowed to do that' when observing the cancelling of common factors across brackets or between different fractions.,fraction,fraction operations,Cancelling common factors,PST,primary,MERJ_Kaminski_2002_Promoting,Eugene Kaminski,2002,Mathematics Education Research Journal,deficit,secondary,144,pdfs/MERJ/MERJ_Kaminski_2002_Promoting.pdf
39684,"Students view fractions primarily as procedures rather than quantities, making addition of fractions with unlike denominators seem like following complicated rules with little meaning.","Instead of seeing the simplicity of adding 1/3 and 1/2 as adding things of the same size (sixths), a student with a procedural view attempts to learn complicated rules like 'put the fractions over a least common denominator'.",fraction,fraction addition,Common denominators,mixed,primary to secondary,MERJ_Gray_2007_Abstraction,Eddie Gray & David Tall,2007,Mathematics Education Research Journal,deficit,primary,33,pdfs/MERJ/MERJ_Gray_2007_Abstraction.pdf
39710,"Students incorrectly apply whole number addition rules to fractions, adding the numerators together and the denominators together separately.",Solving 2/3 + 5/6 by adding 2+5 to get 7 for the numerator and 3+6 to get 9 for the denominator.,fraction,fraction addition,Unlike denominators,student,"second, third, and fourth graders",MERJ_Hativa_1992_Good,Nira Hativa,1992,Mathematics Education Research Journal,deficit,secondary,69,pdfs/MERJ/MERJ_Hativa_1992_Good.pdf
39764,"Students order fractions by comparing only the numerators as if they were whole numbers, ignoring the denominators.","Ordering 13/12, 4/3, and 7/6 as 13/12 > 7/6 > 4/3 because 13 > 7 > 4.",fraction,ordering fractions,Comparing numerators,PST,senior class of elementary mathematics teaching,IJMEST_Sahin_2016_Examining,"Omer Sahin, Burcin Gokkurt & Yasin Soylu",2016,International Journal of Mathematical Education in Science and Technology,deficit,primary,"535, 536",pdfs/IJMEST/IJMEST_Sahin_2016_Examining.pdf
39771,"Pre-service teachers successfully solve contextual measurement division problems using visual models and repeated subtraction, but reject the idea that these situations can be represented by a fraction division number sentence.","After finding how many 1/2 yard lengths fit into 3/4 yard using an area model, participants state 'I do not see how division is involved here' and initially reject 3/4 ÷ 1/2 as a valid number sentence.",fraction,division,Measurement interpretation,PST,middle school,IJMEST_Alenazi_2016_Examining,Ali Alenazi,2016,International Journal of Mathematical Education in Science and Technology,deficit,primary,"708, 709",pdfs/IJMEST/IJMEST_Alenazi_2016_Examining.pdf
39802,"Students, particularly those of lower ability, experience significantly greater difficulty performing estimation tasks that involve fractions compared to whole numbers, decimals, or percentages.",,fraction,computational estimation,Fractions,PST,prospective elementary teachers,IJMEST_Goodman_1991_Computational,Terry Goodman,1991,International Journal of Mathematical Education in Science and Technology,deficit,primary,"262, 264",pdfs/IJMEST/IJMEST_Goodman_1991_Computational.pdf
39817,Failure to pose problems for a particular single operation; the solution of the posed problem involves operations other than the one initially presented.,I gave half of my money to my father. I gave 3/4 of the remaining money to my mother. How much of my money have I given to my mother and father? [S12],fraction,addition,Problem posing,student,sixth-grade middle school,IJMEST_Kar_2015_Analysis,Tuğrul Kar,2015,International Journal of Mathematical Education in Science and Technology,deficit,primary,"881, 887-888",pdfs/IJMEST/IJMEST_Kar_2015_Analysis.pdf
39835,"Students misread fractional quantities as two independent whole numbers rather than a single value on the number line, due to their prior experience exclusively counting with discrete numbers.",,fraction,fraction concepts,Part-whole relationship,student,primary 4,IJMEST_Poon_2018_Learning,Kin Keung Poon,2018,International Journal of Mathematical Education in Science and Technology,deficit,secondary,,pdfs/IJMEST/IJMEST_Poon_2018_Learning.pdf
39889,"Students make errors when representing fractions on a number line, such as using an area model format on the line or treating the numerator and denominator as separate whole numbers.","Students drew area-like shaded rectangles directly onto the number line, or failed to partition the line into equal, congruent segments.",fraction,fraction representation,number line model,student,fourth-grade,IJMEST_Yilmaz_2018_Using,"Fatma Gizem Karaoglan Yilmaz, Burçin Gökkurt Özdemir & Zehra Yasar",2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Yilmaz_2018_Using.pdf
39919,"Students construct novel but mathematically incorrect methods for operating on and identifying fractions, such as finding a fraction between two given fractions by picking a numerator between the given numerators and a denominator between the given denominators.","When asked for a fraction between 1/2 and 3/4, a student suggests 2/3, reasoning that 2 is between 1 and 3 (the numerators) and 3 is between 2 and 4 (the denominators).",fraction,fractions,density and ordering,student,pre-school to research,IJMEST_Lerman_1983_Problem-solving,Stephen Lerman,1983,International Journal of Mathematical Education in Science and Technology,productive,secondary,64,pdfs/IJMEST/IJMEST_Lerman_1983_Problem-solving.pdf
40017,"Prospective teachers misinterpret a child's valid, non-standard informal reasoning for dividing fractions as incorrect because it deviates from the standard algorithm (multiplying by the inverse).","A child calculates 6 1/3 divided by 2/3 and correctly reasons through the number of thirds. Christina and other student teachers considered the child's response as wrong because it was far beyond her mathematical experiences. For her, division of fractions was an algorithmic process.",fraction,division of fractions,informal strategies vs. standard algorithms,mixed,primary,JMTE_Potari_2009_Primary,"Despina Potari, Barbara Georgiadou-Kabouridis",2009,Journal of Mathematics Teacher Education,deficit,secondary,14,pdfs/JMTE/JMTE_Potari_2009_Primary.pdf
40082,Teachers use inappropriate rounding that results in wildly unreasonable estimated answers.,"Rounding 534 7/9 * 0.495 to 500 * 1 = 500, which more than doubles the answer since 0.495 is less than 0.5.",fraction,computational estimation,reasonableness,in_service,elementary and middle school,JMTE_Alajmi_2009_Addressing,Amal Hussain Alajmi,2009,J Math Teacher Educ,deficit,secondary,274,pdfs/JMTE/JMTE_Alajmi_2009_Addressing.pdf
40102,"Prospective teachers inappropriately use fractions and equality to describe a whole quantity that changes over time, modeling a transformation with fraction expressions that equal one while simultaneously trying to express inequality (change) through different colored drawings.","A representation uses the equation 1 = 10/10 = 15/15 = 30/30 = 1, where the author notes 'using fractions to describe a whole quantity that changes is problematic'.",fraction,mathematical modeling,representing change and equality,PST,elementary,JMTE_Ryken_2009_Multiple,Amy E. Ryken,2009,J Math Teacher Educ,deficit,secondary,"353, 354",pdfs/JMTE/JMTE_Ryken_2009_Multiple.pdf
40117,"A prospective teacher relies entirely on rote memorization of procedures to divide fractions, believing that knowing mathematics simply means knowing and applying formulas, and treating division as an algorithm applicable only to proper fractions.","Suzanne states, ""I don't know how [to] visually represent dividing by a fraction... I can't see it in my brain,"" and instead draws arrows to ""cross-multiply"" 2/3 and 1/3.",fraction,fraction division,algorithms,PST,K-8,JMTE_Charalambous_2011_Prospective,"Charalambos Y. Charalambous, Heather C. Hill, Deborah L. Ball",2011,J Math Teacher Educ,deficit,primary,"455, 456, 457",pdfs/JMTE/JMTE_Charalambous_2011_Prospective.pdf
40129,"A student solves a fraction division/equal sharing problem using an unconventional repeated halving partitioning strategy rather than standard fractional divisions, producing a complex sum of unit fractions.","She then partitioned the remaining six cakes in half... halved each of the remaining halves... each sharer had one half, one half of a half, and one seventh of a half.",fraction,partitioning,equal sharing,in_service,fourth grade,JMTE_Steinberg_2004_Inquiry,"RUTH M. STEINBERG, SUSAN B. EMPSON and THOMAS P. CARPENTER",2004,Journal of Mathematics Teacher Education,productive,secondary,"254, 255, 256",pdfs/JMTE/JMTE_Steinberg_2004_Inquiry.pdf
40145,Prospective teachers incorrectly write word problems that represent multiplication by a whole number or division by a whole number when tasked with contextualizing division by a proper fraction.,"When asked to pose a word problem for '8 2/3 ÷ 1/4 = ?', a teacher wrote an equal-group multiplication problem: 'Some apples were shared among 4 people. Each person got 8 2/3 bags. How many bags (of apples) are there in the beginning?', which actually represents 8 2/3 × 4.",fraction,fraction division,problem posing,PST,elementary,JMTE_Lo_2012_Prospective,"Jane-Jane Lo, Fenqjen Luo",2012,J Math Teacher Educ,deficit,primary,"491, 492",pdfs/JMTE/JMTE_Lo_2012_Prospective.pdf
40174,"Prospective teachers exhibit extreme inflexibility by over-relying on the standard algorithm of finding a common denominator to compare fractions, even when the numbers make the procedure extremely unwieldy and mentally taxing.","For the comparison of 35/832 and 37/834, Maricela spent more than 10 min attempting to mentally compute 832 x 834, 35 x 834, and 37 x 832. She was unsuccessful.",fraction,fraction comparison,inflexibility / standard algorithm,PST,elementary,JMTE_Whitacre_2016_Investigating,"Ian Whitacre, Susan D. Nickerson",2016,J Math Teacher Educ,deficit,primary,"66, 67, 68",pdfs/JMTE/JMTE_Whitacre_2016_Investigating.pdf
40194,Prospective teachers often accept a set of procedural steps or calculational explanations as evidence of a child's conceptual understanding.,"A PST states, ""Erin's process of solving is more advanced, by finding a common denominator it shows her understanding of fractions,"" when the child only listed algorithmic steps.",fraction,comparing fractions,common denominators,PST,elementary school,JMTE_Dyson_2013_Prospective,Tonya Gau Bartell • Corey Webel • Brian Bowen • Nancy Dyson,2013,J Math Teacher Educ,deficit,primary,"59, 66, 68, 70",pdfs/JMTE/JMTE_Dyson_2013_Prospective.pdf
40214,Prospective teachers incorrectly take a teacher's clear mathematical explanation and students' compliant behaviors (such as nodding) as sufficient evidence that the students have actually achieved the mathematical learning goal.,"On the pretest, most PTs made either a weak or strong positive claim that students had achieved the learning goal based on an excerpt where the teacher provided a good explanation of the concepts involved in the common denominator strategy while students nodded.",fraction,evaluating student understanding,teacher explanations vs. student thinking,PST,elementary,JMTE_Spitzer_2011_Developing,"Sandy M. Spitzer, Christine M. Phelps, James E. R. Beyers, Delayne Y. Johnson, Elizabeth M. Sieminski",2011,Journal of Mathematics Teacher Education,deficit,primary,"70, 76, 77",pdfs/JMTE/JMTE_Spitzer_2011_Developing.pdf
40235,"A student struggles to generalize the partitive unit fractional scheme to improper fractions, confusing the required denominator (fractional unit) with the remaining number of parts needed to reach the target amount.","When asked to make thirty-seven tenths using fraction software, a student creates three ten-sticks to get thirty, but to get the remaining seven tenths, she divides the next stick into sevenths instead of tenths.",fraction,improper fractions,partitive unit fractional scheme,in_service,elementary,JMTE_Norton_2008_Teaching,"Anderson Hassell Norton, Andrea McCloskey",2008,Journal of Mathematics Teacher Education,deficit,secondary,"291, 292",pdfs/JMTE/JMTE_Norton_2008_Teaching.pdf
40269,"Children struggled to understand the size of fractions and improper fractions, believing that 1 is greater than 4/4 and that 8/5 is the same as 5/8.","One child claimed that 8/5 and 5/8 were the same, and another child had difficulty drawing a representation for 3/2.",fraction,improper fractions,magnitude and comparison,PST,elementary school,JMTE_Ambrose_2004_Initiating,Rebecca Ambrose,2004,Journal of Mathematics Teacher Education,productive,primary,"102, 103, 104",pdfs/JMTE/JMTE_Ambrose_2004_Initiating.pdf
40360,"Pre-service teachers incorrectly assume that if the difference between the numerator and the denominator of two proper fractions is the same, then the two fractions must be equal.","the difference between the denominators and numerators of 30/31 and 36/37 are the same (31–30=1, 37–36=1), so the fractions are equal.",fraction,fraction comparison,unlike denominators,PST,pre-service elementary teachers,IJSME_Yang_2009_Number,"DER-CHING YANG, ROBERT E. REYS AND BARBARA J. REYS",2009,International Journal of Science and Mathematics Education,deficit,secondary,392,pdfs/IJSME/IJSME_Yang_2009_Number.pdf
40379,Students find a missing value in equivalent fractions by guessing and erroneously adding the given numerator and denominator together.,"For 9/12 = 3/?, the student guessed 21 by adding 9 and 12.",fraction,equivalent fractions,missing value,in_service,fifth-eighth grade,IJSME_An_2012_Enhancing,SHUHUA AN and ZHONGHE WU,2012,International Journal of Science and Mathematics Education,productive,primary,"734, 735",pdfs/IJSME/IJSME_An_2012_Enhancing.pdf
40410,Students struggle to understand how to use a fraction as an operator or functional operation to determine a specific portion of a total given quantity.,"A student did not understand what a peer meant by ""half of the price"" when trying to compute the price of the garage for different sets.",fraction,operator construct,fraction of a quantity,student,sixth-grade,IJSME_Shahbari_2017_Modelling,Juhaina Awawdeh Shahbari & Irit Peled,2017,International Journal of Science and Mathematics Education,deficit,primary,"384, 385",pdfs/IJSME/IJSME_Shahbari_2017_Modelling.pdf
40452,"Students exhibit an inverted natural number bias, consistently selecting the fraction composed of the smaller natural numbers as the larger fraction.",Students in cluster E consistently selected as the larger fraction the one with the smaller components.,fraction,fraction comparison,magnitude,student,"fifth, sixth, and seventh grade (middle school)",IJSME_Gomez_2018_Middle,David Maximiliano Gómez & Pablo Dartnell,2018,International Journal of Science and Mathematics Education,deficit,primary,,pdfs/IJSME/IJSME_Gomez_2018_Middle.pdf
40469,Students misapply fraction division rules by converting division to addition and then adding both numerators and denominators.,"For the division problem involving fractions, a student said, '1 1/5 is the answer, because when we change the operation into addition, we get 4 9/14 > 4.'",fraction,fraction division,reasonableness,student,eighth grade,IJSME_Alajmi_2010_Examining,AMAL HUSSAIN ALAJMI and ROBERT REYS,2010,International Journal of Science and Mathematics Education,deficit,primary,132,pdfs/IJSME/IJSME_Alajmi_2010_Examining.pdf
40492,"A student avoids working with fractions as numerical entities by converting them to percentages, treating the percentages as whole numbers that can be counted.",Converting fractions to percentages to order them and consciously rounding one eighth to thirteen percent because percentages 'seem like whole numbers'.,fraction,ordering fractions,conversion to percentages,PST,lower-primary,RME_Domoney_2002_Student,Bill Domoney,2002,Research in Mathematics Education,deficit,secondary,,pdfs/RME/RME_Domoney_2002_Student.pdf
40548,Students give varying fraction answers for a remainder because they assign different unit referents to the remaining amount.,"Interpreting the remainder of 6 meters of material after cutting 5/6 meter ribbons as 1/6 of a meter, 1/5 of a ribbon, or 1/36 of the entire 6 meters.",fraction,fraction representations,unit referent,in_service,elementary and secondary,RME_Bednarz_2017_Teachers',Nadine Bednarz and Jérôme Proulx,2017,RESEARCH IN MATHEMATICS EDUCATION,productive,secondary,,pdfs/RME/RME_Bednarz_2017_Teachers'.pdf
40619,Students bypass fractional thinking in equal sharing tasks by measuring the object and applying whole-number division to the total length.,"Students measured a 30-inch pretzel rod and decided each of three children gets 10 inches, rather than conceptualizing the share as one-third of the pretzel.",fraction,equal sharing,measurement,in_service,"second-, third-, and fifth-grade",MTL_Fernandez_2005_Lesson,Clea Fernandez,2005,Mathematical Thinking and Learning,deficit,secondary,"275, 276",pdfs/MTL/MTL_Fernandez_2005_Lesson.pdf
