id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
39367,"Students misinterpret the operation of dividing by a fraction, confounding 'dividing by half' with 'dividing into halves' (which actually means dividing by two).","The phrase 'dividing by half' is often interpreted as 'divided into halves', i.e., dividing by two.",fraction,division,language of division,other,elementary,ESM_Semadeni_1984_Principle,ZBIGNIEW SEMADENI,1984,Educational Studies in Mathematics,deficit,secondary,390,pdfs/ESM/ESM_Semadeni_1984_Principle.pdf
39444,The student initially struggles to assign a fractional quantification to a part if it cannot be used as a segmenting unit to exhaustively partition the given whole an integral number of times.,"When asked what part piece b2 is of piece b1 (which represents one half), Ann states, 'this is not really anything, because you cannot fit one or two or three of this in one half.'",fraction,part-whole relations,non-integral partitions,student,third graders,ESM_Saenzludlow_1995_Ann's,ADALIRA SÁENZ-LUDLOW,1995,Educational Studies in Mathematics,deficit,primary,113,pdfs/ESM/ESM_Saenzludlow_1995_Ann's.pdf
39550,"When looking for patterns in equations with equivalent fractions, students mistakenly compare the denominator of the first fraction to the numerator of the second fraction.","In the number sentence 1/2 = 4/8, a student notes that multiplying the denominator 4 by 2 gives the numerator 8.",fraction,equivalent fractions,Patterns and relationships,in_service,fourth-grade and fifth-grade,MERJ_Son_2015_Teachers',Ji-Won Son & Ok-Kyeong Kim,2015,Mathematics Education Research Journal,deficit,secondary,"505, 506",pdfs/MERJ/MERJ_Son_2015_Teachers'.pdf
39594,"Students assume that a larger number in the denominator represents a larger fractional amount, relying on their whole-number knowledge where bigger numbers denote larger sizes.",Believing a person who measured a window as 'six hand-spans' has a bigger hand than one who measured it as 'five hand-spans' because six is a bigger number than five.,fraction,inverse order relationship,Relative size of unit fractions,student,fourth grade,MERJ_Cortina_2014_Unit,Jose Luis Cortina & Jana Visnovska & Claudia Zuniga,2014,Mathematics Education Research Journal,deficit,primary,"87, 89, 90",pdfs/MERJ/MERJ_Cortina_2014_Unit.pdf
39609,"Students exhibit anxiety and make errors when working with fractions, struggling with the procedural steps of finding a common denominator and equating those new fractions back to the originals.",Students become confused when trying to relate fractions with a newly found common denominator back to the original fractions in the problem.,fraction,fraction equivalence,Common denominators,student,1st level university,MERJ_Galligan_2015_Investigating,Linda Galligan & Carola Hobohm,2015,Mathematics Education Research Journal,deficit,secondary,"135, 138, 140",pdfs/MERJ/MERJ_Galligan_2015_Investigating.pdf
39643,"Preservice teachers believed that unequal pieces of a whole could not represent fractions at all, failing to recognize that unequal parts are still parts of a whole just not equivalent to each other.","The preservice teacher wrote, 'We also talked about wholes and how parts of fractions represent equal pieces of a whole, and if the pieces aren't equal, then the fractions would be incorrect.'",fraction,part-whole relations,Equal and unequal partitioning,PST,Grade 3,MERJ_Amador_2018_Launching,Julie M. Amador & Darrell Earnest,2018,Mathematics Education Research Journal,deficit,secondary,,pdfs/MERJ/MERJ_Amador_2018_Launching.pdf
39670,"Students name a fractional part based solely on the whole number of unit items that make up the whole, rather than using the correct fractional name.",Naming the white rod 'ten' instead of 'one-tenth' because the orange rod is equivalent to ten white rods.,fraction,unit fractions,Naming fractional parts,student,sixth-grade,MERJ_Mueller_2009_Learning,Mary Mueller & Carolyn Maher,2009,Mathematics Education Research Journal,deficit,secondary,"27, 28, 30",pdfs/MERJ/MERJ_Mueller_2009_Learning.pdf
39699,"Students inappropriately conflate unit fractions with whole numbers when working with discrete sets, assuming the fraction's denominator represents the absolute quantity of items.","When asked to circle 1/3 of 12 marbles, a student circles exactly 3 marbles, considering 1/3 to be the same as the whole number 3.",fraction,unit fractions,Discrete sets,student,fifth grade,MERJ_Zhang_2015_Conceptual,Xiaofen Zhang & M. A. (Ken) Clements & Nerida F. Ellerton,2015,Mathematics Education Research Journal,deficit,primary,"247, 251",pdfs/MERJ/MERJ_Zhang_2015_Conceptual.pdf
39735,"Prospective teachers generate incorrect equivalent fractions by applying mixed additive or incorrect multiplicative operations, such as doubling the denominator while halving the numerator.","When asked for a fraction equivalent to 18/20, a participant provided 9/40 by incorrectly doubling the denominator and halving the numerator.",fraction,equivalent fractions,Generating equivalent fractions,PST,elementary school,MERJ_Harvey_2012_Stretching,Roger Harvey,2012,Mathematics Education Research Journal,deficit,secondary,503,pdfs/MERJ/MERJ_Harvey_2012_Stretching.pdf
39769,"Students misinterpret multiplication terminology in word problems, such as adding a fraction when the problem specifies a quantity 'times'.",Interpreting 'spent 2/7 of his money three times' as 2/7 + 3/7 = 5/7.,fraction,word problems,Multiplication interpretation,PST,senior class of elementary mathematics teaching,IJMEST_Sahin_2016_Examining,"Omer Sahin, Burcin Gokkurt & Yasin Soylu",2016,International Journal of Mathematical Education in Science and Technology,deficit,primary,"545, 546",pdfs/IJMEST/IJMEST_Sahin_2016_Examining.pdf
39794,"Teachers apply a flawed rule that a larger denominator automatically signifies a smaller fraction, regardless of the size of the numerator.",,fraction,vulgar fractions,Comparing and ordering fractions,in_service,grades 1 to 6,IJMEST_Nissen_1994_Jamaican,Phillip Nissen,1994,International Journal of Mathematical Education in Science and Technology,deficit,primary,707,pdfs/IJMEST/IJMEST_Nissen_1994_Jamaican.pdf
39815,Failure to distinguish between the concepts of fraction and natural numbers when posing problems.,Ali has 1/2 pencils. His friend gave him 1/3 pencils. How many pencils does Ali have? [S28],fraction,addition,Problem posing,student,sixth-grade middle school,IJMEST_Kar_2015_Analysis,Tuğrul Kar,2015,International Journal of Mathematical Education in Science and Technology,deficit,primary,"881, 887-888",pdfs/IJMEST/IJMEST_Kar_2015_Analysis.pdf
39822,"Students incorrectly assume that dividing a number will always result in a quotient that is smaller than the dividend, failing to account for division by a proper fraction.",Predicting that (81405/67092) / (2884/3717) is less than (81405/67092) because they assume the operation of division must inherently yield a smaller number.,fraction,division,Division by a proper fraction,PST,Grades 4-8,IJMEST_Lim_2011_Addressing,Kien H. Lim,2011,International Journal of Mathematical Education in Science and Technology,mixed,primary,"1081, 1082, 1086, 1090",pdfs/IJMEST/IJMEST_Lim_2011_Addressing.pdf
39887,"Students perceive the concept of fraction as limited, describing area models that are not divided into equal parts as valid fractions.",S4 describes an area model (a triangle) that is not divided into equal parts as a fraction 1/3.,fraction,fraction representation,area models and equal parts,student,fourth-grade,IJMEST_Yilmaz_2018_Using,"Fatma Gizem Karaoglan Yilmaz, Burçin Gökkurt Özdemir & Zehra Yasar",2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Yilmaz_2018_Using.pdf
39898,"Students utilize flawed, incomplete, or bizarre procedures to perform algorithms.",Calculating 125 x 1/5 as 1/125 x 5/1 = 1/25.,fraction,fraction division,algorithms,PST,elementary / primary,IJMEST_Hourigan_2013_Challenges,Mairéad Hourigan & John O'Donoghue,2013,International Journal of Mathematical Education in Science and Technology,deficit,primary,"49, 50",pdfs/IJMEST/IJMEST_Hourigan_2013_Challenges.pdf
39986,Students incorrectly interpret fractions using a part-to-part ratio rather than a part-whole ratio when analyzing partitioned continuous quantities or discrete objects.,"When shown a rectangle with 1 shaded part and 4 unshaded parts and asked 'What fraction of this rectangle is shaded?', a student selects 1/4 (the part-to-part ratio) instead of 1/5.",fraction,fraction representation,part-whole interpretation,student,5th and 7th grade,IJMEST_Gennaro_1990_Role,"M. Di Gennaro, V. Picciarelli & M. T. Rienzi",1990,International Journal of Mathematical Education in Science and Technology,deficit,primary,"747, 748, 749, 751",pdfs/IJMEST/IJMEST_Gennaro_1990_Role.pdf
40074,"Prospective teachers reflexively convert improper fractions into mixed numbers instead of treating them as valid numbers in their own right, which limits their ability to use an iterative fraction scheme for accurate measurement.","When asked to draw a whole candy bar from a bar that is 7/3 as long, a PST changed 7/3 to 2 1/3 and visually split the bar to find 'roughly twice the size,' resulting in an inaccurate unit of measure instead of partitioning the bar into seven equal 1/3 pieces.",fraction,improper fractions,iterative fraction scheme,PST,pre-K-8,JMTE_Lovin_2018_Pre-k-,"LouAnn H. Lovin, Alexis L. Stevens, John Siegfried, Jesse L. M. Wilkins, Anderson Norton",2018,J Math Teacher Educ,deficit,primary,"215, 226, 227",pdfs/JMTE/JMTE_Lovin_2018_Pre-k-.pdf
40087,"When asked to find the whole given a proper fractional part, prospective teachers mistakenly find the fractional amount of the given piece instead of using the given piece to construct the whole.","Given a stick that is 3/7 of a candy bar, a PST partitions the given stick into seven pieces and disembeds three of those pieces, finding 3/7 of the given stick instead of letting the given stick be 3/7 of the whole.",fraction,reversible partitive fraction scheme (rpfs),reversing operations,PST,PreK-8,JMTE_Stevens_2018_Promoting,"Alexis L. Stevens, Jesse L. M. Wilkins, LouAnn H. Lovin, John Siegfried, Anderson Norton, Richard Busi",2018,Journal of Mathematics Teacher Education,deficit,primary,,pdfs/JMTE/JMTE_Stevens_2018_Promoting.pdf
40115,"Students face a discrepancy when dividing fractions using a visual measurement model versus the standard algorithm, confusing the remainder in terms of the original dividend units with the fractional part of the quotient in terms of the divisor unit.","Using a visual representation for 2 divided by 3/4, students find 2 groups with 2/4 of a whole left over (2 remainder 2/4), but applying the invert-and-multiply algorithm yields 2 2/3.",fraction,fraction division,remainders and units,PST,K-8,JMTE_Charalambous_2011_Prospective,"Charalambos Y. Charalambous, Heather C. Hill, Deborah L. Ball",2011,J Math Teacher Educ,productive,primary,"442, 448",pdfs/JMTE/JMTE_Charalambous_2011_Prospective.pdf
40125,"Learners exhibit the belief that all fractions must be less than 1, stating that a proper fraction structure is required for a valid comparison.",One PT commented that the fractions in problems #7 (5/6 vs. 6/5) and #10 (24/7 vs. 34/15) could not be compared because 'the [numerator] must be lower than the [denominator].',fraction,fraction concept,improper fractions,PST,elementary,JMTE_Thanheiser_2016_Reflective,"Eva Thanheiser, Dana Olanoff, Amy Hillen, Ziv Feldman, Jennifer M. Tobias, Rachael M. Welder",2016,J Math Teacher Educ,deficit,secondary,134,pdfs/JMTE/JMTE_Thanheiser_2016_Reflective.pdf
40143,"A student confounds the processes of fraction addition and fraction multiplication, seeking a common denominator first, multiplying the numerators, but inappropriately retaining the common denominator instead of multiplying the denominators as well.","For 1/2 x 2/3, the student converts to 3/6 x 4/6, multiplies the numerators to get 12, retains the denominator of 6 to write 12/6, and then reduces it to 2/1.",fraction,fraction multiplication,confounding algorithms,PST,primary,JMTE_Norton_2018_Relationship,Stephen Norton,2018,Journal of Mathematics Teacher Education,deficit,primary,,pdfs/JMTE/JMTE_Norton_2018_Relationship.pdf
40152,"Elementary teachers incorrectly consider paper-folding activities as 'not mathematical' because they do not explicitly involve numbers, preferring instead procedural calculations of colored parts on grids.","In Czech schools this activity is unusual because many elementary teachers do not consider it to be 'mathematical' (i.e., not concerned with number) and prefer calculation of coloured parts of figures drawn on a grid...",fraction,meaning of fractions,geometric vs numeric representations,in_service,elementary,JMTE_Ticha_2006_Qualified,MARIE TICHA and ALENA HOSPESOVA,2006,Journal of Mathematics Teacher Education,deficit,secondary,144,pdfs/JMTE/JMTE_Ticha_2006_Qualified.pdf
40192,"Teachers struggle to accept that equal-sized fractional parts of a whole can be equivalent in area but different in shape (non-congruent), initially believing that differing side lengths preclude parts from being the same size.","The reason why I was getting stuck was that my mind said 'that the top of the rectangle was longer than the side of the rectangle, so how were they going to produce the same size?'",fraction,equipartitioning,equivalence of non-congruent parts,in_service,elementary,JMTE_Wilson_2014_Teachers',"P. Holt Wilson, Paola Sztajn, Cyndi Edgington, Jere Confrey",2014,Journal of Mathematics Teacher Education,deficit,secondary,"164, 165, 166",pdfs/JMTE/JMTE_Wilson_2014_Teachers'.pdf
40199,"Prospective teachers hold misconceptions about multiplication of fractions, specifically struggling to write appropriate story problems that model the operation.",Writing inappropriate multiplication story problems for the expression 2/9 * 3/5.,fraction,fraction multiplication,story problems,PST,elementary school,JMTE_Dyson_2013_Prospective,Tonya Gau Bartell • Corey Webel • Brian Bowen • Nancy Dyson,2013,J Math Teacher Educ,deficit,secondary,64,pdfs/JMTE/JMTE_Dyson_2013_Prospective.pdf
40232,Students fail to perform operations correctly because they do not internalize or understand the mathematical meaning of the fraction symbol itself.,Students cannot perform 7 * 1/3 because they do not know what the fraction 1/3 symbolically represents.,fraction,fraction concepts,fraction symbolism,PST,sixth and seventh grade,JMTE_Isiksal_2011_Nature,"Mine Isiksal, Erdinc Cakiroglu",2011,J Math Teacher Educ,deficit,primary,"220, 221",pdfs/JMTE/JMTE_Isiksal_2011_Nature.pdf
40263,"Students inappropriately use a 'distance from the whole' (gap) strategy to compare fractions, concluding that the fraction requiring fewer additional pieces to make a whole is larger while failing to account for the size of those pieces.","When comparing 1/4 and 1/6, the student claims 1/4 is bigger 'Because it's closer to four than six', indicating that 1 is closer to 4 than 1 is to 6.",fraction,comparing fractions,distance from the whole / gap strategy,PST,elementary,JMTE_Shaughnessy_2018_Complementary,"Meghan Shaughnessy, Timothy A. Boerst, Susanna Owens Farmer",2018,J Math Teacher Educ,deficit,primary,,pdfs/JMTE/JMTE_Shaughnessy_2018_Complementary.pdf
40343,"When using fraction language to represent part-to-whole relationships in mixtures, students successfully identify the parts but erroneously equate the larger constituent with the whole.","There's one part pineapple and three parts water, so it's one third pineapple.",fraction,part-to-whole relationships,representing mixtures,student,upper primary school age range (9–11 years),IJSME_Howe_2011_Rational,"CHRISTINE HOWE, TEREZINHA NUNES and PETER BRYANT",2011,International Journal of Science and Mathematics Education,deficit,secondary,406,pdfs/IJSME/IJSME_Howe_2011_Rational.pdf
40374,"Students ignore that the size of the whole changes after an initial increase or decrease, failing to adjust the reference when calculating a subsequent fractional or percentage change.","When given a model that had been enlarged by a third, students incorrectly tried to restore its original size by reducing the new, larger model by a third (e.g., dividing 27 cm by 3 to remove 9 cm).",fraction,changing reference,consecutive changes,student,seventh-grade,IJSME_Shahbari_2015_Resolving,JUHAINA AWAWDEH SHAHBARI and IRIT PELED,2015,International Journal of Science and Mathematics Education,deficit,primary,"894, 897, 898, 899, 900",pdfs/IJSME/IJSME_Shahbari_2015_Resolving.pdf
40407,"Students incorrectly rely on rote written algorithms or cross-multiplication attempts to estimate the product of fractions, rather than using benchmarks.",Because 32 * 16 is larger than 21 * 7 by a lot.,fraction,estimation,fraction multiplication,student,sixth grade,IJSME_Yang_2004_Study,"DER-CHING YANG, CHUN-JEN HSU and MING-CHIANG HUANG",2004,International Journal of Science and Mathematics Education,deficit,secondary,"417, 418",pdfs/IJSME/IJSME_Yang_2004_Study.pdf
40450,Students erroneously add the numerators and the denominators independently when estimating or calculating the sum of two fractions.,"When asked to estimate the outcome of 12/13 + 7/8, students responded 19 or 21, or claimed that 1/2 + 1/3 = 2/5.",fraction,fraction addition,arithmetic operations,student,"fifth, sixth, and seventh grade (middle school)",IJSME_Gomez_2018_Middle,David Maximiliano Gómez & Pablo Dartnell,2018,International Journal of Science and Mathematics Education,deficit,secondary,,pdfs/IJSME/IJSME_Gomez_2018_Middle.pdf
40457,"Students blindly memorize and apply procedural rules for comparing fractions or performing operations without conceptual understanding, often unable to explain why the rules work.","Since the numerators are the same, and one of the denominators is smaller, then that fraction is larger... I don't know. I memorized the rule I learned in mathematics class.",fraction,fraction comparison,,student,fifth grade,IJSME_Yang_2003_Teaching,DER-CHING YANG,2003,International Journal of Science and Mathematics Education,deficit,primary,"124, 129, 130",pdfs/IJSME/IJSME_Yang_2003_Teaching.pdf
40490,"Students place a fraction on a number line by treating the entire length of the line as a single 'whole' to be partitioned, rather than locating the fraction's numerical value.",Marking 3/5 at the same place as the integer 3 on a number line that runs from 0 to 5.,fraction,number line representation,fractions as measures vs part-whole,PST,lower-primary,RME_Domoney_2002_Student,Bill Domoney,2002,Research in Mathematics Education,deficit,primary,,pdfs/RME/RME_Domoney_2002_Student.pdf
40538,Students interpret a fraction as a pair of independent integers rather than as a single mathematical object.,,fraction,fraction concepts,fractions as objects,student,secondary / adolescence,RME_Watson_2010_Shifts,Anne Watson,2010,Research in Mathematics Education,deficit,passing,137,pdfs/RME/RME_Watson_2010_Shifts.pdf
40617,"Teachers struggle to define the whole when multiple objects are shared, becoming confused about whether the resulting fraction should be named relative to a single object or the entire set of objects.","Teachers debated whether 2 pretzels shared among 6 children meant each child gets 2/6 or 2/12, at times incorrectly proposing that 2/6 and 2/12 might be equivalent fractions.",fraction,defining the whole,sharing multiple objects,in_service,"second-, third-, and fifth-grade",MTL_Fernandez_2005_Lesson,Clea Fernandez,2005,Mathematical Thinking and Learning,deficit,primary,"277, 278, 279, 280",pdfs/MTL/MTL_Fernandez_2005_Lesson.pdf
40665,Students learn the standard algorithm for multiplying fractions as a rote whole-number procedure that is separated in their minds from their quantity-based operational models.,"Nathan calculated 2/3 times 4/5 as 8/15 using the standard algorithm but could not connect this to his operational scheme, instead pulling out two separate fraction bars and stating he would put an 'x' between them.",fraction,fraction multiplication,standard algorithm,student,Grades 4 and 5,MTL_Olive_1999_From,John Olive,1999,Mathematical Thinking and Learning,mixed,secondary,"303, 304",pdfs/MTL/MTL_Olive_1999_From.pdf
