id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
39745,"Students fail to correctly apply counting principles, struggling specifically with the one-to-one correspondence principle and the stable order principle.","When counting balls for an addition problem, a student assigns one number to two balls or skips a ball, arriving at a sum of 10 instead of 11.",whole_number,addition,Counting strategies,student,ages from 12 to 31,IJMEST_Herrera_2011_Addition,"Aurelia Noda Herrera, Alicia Bruno, Carina González, Lorenzo Moreno & Hilda Sanabria",2011,International Journal of Mathematical Education in Science and Technology,deficit,primary,23,pdfs/IJMEST/IJMEST_Herrera_2011_Addition.pdf
39790,Teachers blindly associate specific cue words in word problems with arithmetic operations without comprehending the actual context or physical reality of the problem.,Using the word 'from' as a cue to subtract the given distances between towns instead of appropriately analyzing the spatial relationship to find the distance.,whole_number,arithmetic word problems,Problem-solving algorithms,in_service,grades 1 to 6,IJMEST_Nissen_1994_Jamaican,Phillip Nissen,1994,International Journal of Mathematical Education in Science and Technology,deficit,primary,"704, 709",pdfs/IJMEST/IJMEST_Nissen_1994_Jamaican.pdf
39900,"Students ignore the priority of operations, often evaluating expressions sequentially from left to right as they are read.","Evaluating 15 - 10 ÷ 2 + 6 x 4 by first subtracting 10 from 15, yielding answers like -14.",whole_number,order of operations,,PST,elementary / primary,IJMEST_Hourigan_2013_Challenges,Mairéad Hourigan & John O'Donoghue,2013,International Journal of Mathematical Education in Science and Technology,deficit,primary,"50, 51",pdfs/IJMEST/IJMEST_Hourigan_2013_Challenges.pdf
39993,Preservice teachers and students base the generation of number sentences on the literal sequence of numbers in a word problem rather than the underlying structural relationships.,"Writing '4 x 2 x 3' because the problem text mentions '4 strings', '2 sets', and '3 boxes' in that exact order, ignoring that it should structurally represent 3 groups of 2 groups of 4.",whole_number,multiplication,word problems,PST,fourth grade,IJMEST_Ding_2018_Transferring,Meixia Ding & Kayla Heffernan,2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Ding_2018_Transferring.pdf
40022,"Students bring only a recursive interpretation to a number pattern, observing that the next number increases by a fixed amount from the last, but they fail to link the pattern or the term 'multiple' to the operation of multiplication.","A student correctly identifies the pattern for '0 3 6 9 12' as 'goes up by three', but when solving problems individually, they rely on adding and do not relate the skip counting to multiplication facts.",whole_number,multiples,skip counting vs. multiplication,PST,elementary,JMTE_McDuffie_2004_Mathematics,Amy Roth McDuffie,2004,Journal of Mathematics Teacher Education,deficit,primary,"45, 46",pdfs/JMTE/JMTE_McDuffie_2004_Mathematics.pdf
40059,"Prospective teachers initially view composite shapes (pentominoes) holistically rather than analytically, which allows them to notice patterns but hinders their ability to mathematically explain those patterns using the properties of individual cells.","A student observes that symmetrical shapes have a remainder of zero, reasoning that they are 'balanced' and 'cancel each other out', but fails to initially explain this structurally using the numerical values of the cells on the hundreds chart.",whole_number,division and remainders,modular arithmetic,PST,elementary,JMTE_Liljedahl_2007_Interweaving,"Peter Liljedahl, Egan Chernoff, Rina Zazkis",2007,J Math Teacher Educ,mixed,primary,"242, 243, 244, 245, 246",pdfs/JMTE/JMTE_Liljedahl_2007_Interweaving.pdf
40079,"Teachers equate computational estimation strictly with the process of rounding numbers, often to the nearest multiple of ten.","Rounding 53.5 * 15 to 50 * 15 = 750, or stating that a number less than 5 is rounded to 0 and larger than 5 to 10.",whole_number,computational estimation,rounding,in_service,elementary and middle school,JMTE_Alajmi_2009_Addressing,Amal Hussain Alajmi,2009,J Math Teacher Educ,deficit,primary,"269, 270",pdfs/JMTE/JMTE_Alajmi_2009_Addressing.pdf
40108,"The standard primary school notation for division with remainder violates the transitive property of equality, creating a mathematically nonsensical statement when two different expressions with the same quotient and remainder are equated.","Because 17:5 = 3(2) and 11:3 = 3(2), transitivity implies 17:5 = 11:3, which is false.",whole_number,division with remainder,equality and transitivity,in_service,upper elementary (grades 3–6),JMTE_Cooper_2018_Can,"Jason Cooper, Ronnie Karsenty",2018,J Math Teacher Educ,deficit,primary,"244, 246, 247",pdfs/JMTE/JMTE_Cooper_2018_Can.pdf
40142,"When multiplying two-digit numbers using a traditional vertical algorithm, a student multiplies the digits in each respective place value directly (e.g., tens by tens and ones by ones) but fails to cross-multiply, and exhibits shallow place-value understanding by recording tens multiplied by tens as tens instead of hundreds.","For 27 x 39, the child multiplies 7 by 9 and records 63, then 2 tens by 3 tens and records 6 tens, and subsequently adds 6 and 63 to get 69.",whole_number,multiplication,two-digit multiplication,PST,primary,JMTE_Norton_2018_Relationship,Stephen Norton,2018,Journal of Mathematics Teacher Education,deficit,primary,,pdfs/JMTE/JMTE_Norton_2018_Relationship.pdf
40168,"When tasked with finding the difference between two randomly generated numbers, students default to adding the numbers together.","When dice show 3 and 5 and the teacher asks for the difference, Jeffrey sums them and answers 8. Later, when asked for the difference between 3 and 6, Jim states 'Three' with the intention of adding the second number to it.",whole_number,subtraction,difference vs sum,PST,elementary,JMTE_Rowland_2005_Elementary,"TIM ROWLAND, PETER HUCKSTEP and ANNE THWAITES",2005,Journal of Mathematics Teacher Education,deficit,secondary,"273, 274",pdfs/JMTE/JMTE_Rowland_2005_Elementary.pdf
40209,A student incorrectly represents a two-digit number using base-10 blocks by ignoring place value.,Representing 51 as five little unit cubes and one little unit cube.,whole_number,place value,base-10 blocks representation,in_service,second to sixth,JMTE_Project_2011_Measuring,Learning Mathematics for Teaching Project,2011,Journal of Mathematics Teacher Education,deficit,passing,34,pdfs/JMTE/JMTE_Project_2011_Measuring.pdf
40268,"Teachers hold varied assumptions and partial knowledge about the base-ten number system, such as incorrectly asserting that base-10 was historically chosen because of unique mathematical patterns inherent to the number 10, rather than recognizing it as an arbitrary convention.",One teacher claimed that base 10 was chosen for the conventional system because of the patterns inherent in a system based on 10.,whole_number,base-ten system,origins and structure,in_service,elementary and middle school,JMTE_Remillard_2002_Supporting,"Janine T. Remillard, Pamela Kaye Geist",2002,Journal of Mathematics Teacher Education,deficit,passing,22,pdfs/JMTE/JMTE_Remillard_2002_Supporting.pdf
40284,A student incorrectly adds the numbers presented in a multiplicative word problem instead of multiplying them.,A student answers 14 to the problem 'there are 8 boxes of cupcakes. There are 6 cupcakes per box. How many cupcakes are there in all?',whole_number,multiplication,word problems,in_service,fourth and fifth grade,JMTE_Es_2010_Influence,"Elizabeth A. van Es, Miriam Gamoran Sherin",2010,J Math Teacher Educ,deficit,passing,169,pdfs/JMTE/JMTE_Es_2010_Influence.pdf
40320,"Students incorrectly use additive reasoning to evaluate a multiplication estimation problem, arguing two products are equal because the arithmetic difference between their factors is equal.",All of the other 15 students based their answers on the fact 30 - 28 = 52 - 50.,whole_number,multiplication estimation,relative effect of operations,student,sixth grade,IJSME_Alsawaie_2012_Number,OTHMAN N. ALSAWAIE,2012,International Journal of Science and Mathematics Education,deficit,primary,"1082, 1083",pdfs/IJSME/IJSME_Alsawaie_2012_Number.pdf
40353,Students do not understand the concept of estimation and fail to apply it to arrive at a compatible argument for a whole-number computational result.,"249 is about 300, 300 × 4 = 1200, so 249 × 4 is greater than 1000.",whole_number,computational estimation,reasonableness of results,student,sixth grade,IJSME_Yang_2018_Sixth,Der-Ching Yang & Iwan Andi J. Sianturi,2018,International Journal of Science and Mathematics Education,deficit,primary,,pdfs/IJSME/IJSME_Yang_2018_Sixth.pdf
40497,"A teacher incorrectly suggests that an estimate of 400 for 49 x 8 can be made more accurate by subtracting two lots of 50, rather than correcting the units of the multiplicand.",Attempting to refine an estimate of 50 x 8 = 400 by incorrectly subtracting 2 x 50.,whole_number,multiplication,computational estimation,PST,Year 1 to Year 9; 3rd/4th Class,RME_Rowland_2015_Triggers,"Tim Rowland, Anne Thwaites and Libby Jared",2015,Research in Mathematics Education,deficit,secondary,82,pdfs/RME/RME_Rowland_2015_Triggers.pdf
40540,"Students treat prime numbers and powers of primes as mere 'exceptions' to the rule that larger numbers have more factors, instead of recognizing them as counterexamples that disprove the general claim.","Stating 'prime numbers are the exception to the rule' and maintaining that the 'larger number, more factors' rule holds true for all other composite numbers.",whole_number,factors,counterexamples and proofs,PST,,RME_Zazkis_2014_Script,Rina Zazkis and Dov Zazkis,2014,Research in Mathematics Education,productive,primary,"60, 61, 65",pdfs/RME/RME_Zazkis_2014_Script.pdf
40587,Students improperly apply a buggy algorithm or incorrect splitting methods when subtracting numbers that bridge ten due to a lack of coordination between tens and ones.,"When solving 62 - 48, a student might routinely apply the well-known buggy algorithm and incorrectly calculate it as 20 + 6.",whole_number,subtraction,bridging ten,student,"grade 3, grades 6 through 9, and grades 8 through 12",MTL_Gravemeijer_2016_Shortcomings,"Koeno Gravemeijer, Geeke Bruin-Muurling, Jean-Marie Kraemer, Irene van Stiphout",2016,Mathematical Thinking and Learning,deficit,primary,,pdfs/MTL/MTL_Gravemeijer_2016_Shortcomings.pdf
40645,"Students demonstrate a shallow understanding of arithmetic operations, guessing operations to fit the numbers rather than interpreting the operations' meaning within the problem context.","In the pizza sharing problem, Angela tried dividing 72 by 4, got a decimal, and then arbitrarily reversed it to 4 divided by 72 without considering the contextual meaning of sharing pizza.",whole_number,operations,division,student,sixth-grade,MTL_Lannin_2005_Generalization,John K. Lannin,2005,Mathematical Thinking and Learning,deficit,secondary,"246, 247, 252",pdfs/MTL/MTL_Lannin_2005_Generalization.pdf
