id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
39318,"Students mistakenly apply whole number reasoning to unit fractions, assuming that a larger denominator means a larger fraction, or that to divide a whole into more parts, one must use larger pieces.","Asserting that 1/8 is larger than 1/6 because 8 is larger than 6, or independently deciding to make a piece longer when attempting to partition a whole into 7 parts after successfully using a shorter piece for 6 parts.",fraction,unit fractions,inverse relationship,student,third grade,ESM_Tzur_2007_Fine,Ron Tzur,2007,Educational Studies in Mathematics,deficit,primary,"273, 276, 277, 283",pdfs/ESM/ESM_Tzur_2007_Fine.pdf
39350,PSTs provided inappropriate representations by using incorrect referent units or misusing partitioning and iterating.,"Treating the 3/5 bar as the whole and partitioning into 20 parts, so dividend and divisor had different referent units.",fraction,fraction division,referent units and length models,PST,elementary,ESM_Lee_2017_Pre-service,Mi Yeon Lee,2017,Educational Studies in Mathematics,deficit,primary,"341, 342",pdfs/ESM/ESM_Lee_2017_Pre-service.pdf
39443,The student believes it is impossible to determine fractional relationships or solve fraction tasks if the exact numerical magnitude of the whole is unknown or unspecified.,"When asked what part of the money is left over after giving away parts of a 'certain amount of money', Ann replies, 'I don't know because I don't know the amount of money that you have in your pocket.'",fraction,fractional relationships,unspecified wholes,student,third graders,ESM_Saenzludlow_1995_Ann's,ADALIRA SÁENZ-LUDLOW,1995,Educational Studies in Mathematics,deficit,primary,"124, 125",pdfs/ESM/ESM_Saenzludlow_1995_Ann's.pdf
39541,"Students rely almost exclusively on exact paper-and-pencil computation techniques for calculating fractions, which hinders their ability to make reasonable estimations or assess their answers.",,fraction,addition and subtraction,Estimation,student,fifth grade,MERJ_Bobis_1991_Effect,Janette Bobis,1991,Mathematics Education Research Journal,deficit,secondary,"26, 28",pdfs/MERJ/MERJ_Bobis_1991_Effect.pdf
39591,Students incorrectly identify the fractional value of five one-fourth pattern block pieces as one-fifth instead of recognizing them as an improper fraction.,"When asked what value would be represented by five of the one-fourth pieces, students incorrectly identify the one-fourth piece as one-fifth.",fraction,improper fractions,Pattern blocks,mixed,primary,MERJ_Cady_2006_Mathematical,"JoAnn Cady, Sherry L. Meier & Cheryl A. Lubinski",2006,Mathematics Education Research Journal,productive,passing,15,pdfs/MERJ/MERJ_Cady_2006_Mathematical.pdf
39606,"Pupils do not discern a non-unit fraction as a composite of unit fractions, interpreting the entire non-unit fraction as being just the amount contained within a single unit fraction or specific part.","When asked what 4/4 of 8 is, a pupil answered 'two', focusing only on the amount of objects in the fourth individual subset rather than the combination of all four sets.",fraction,fractions of a discrete quantity,Non-unit fractions,student,grade 3,MERJ_Kullberg_2013_Learning,Angelika Kullberg & Ulla Runesson,2013,Mathematics Education Research Journal,deficit,primary,"560, 561, 562",pdfs/MERJ/MERJ_Kullberg_2013_Learning.pdf
39642,"Children challenge informal rules constructed for counting whole numbers when learning fractions, incorrectly assuming fractions have the same difference between each consecutive number.","A count of 1, 2, 3 involves numbers with the same difference between each; this mathematical entailment is not true of 1/2, 1/3, 1/4, etc.",fraction,numeric representations of fractions,Counting and magnitude,PST,Grade 3,MERJ_Amador_2018_Launching,Julie M. Amador & Darrell Earnest,2018,Mathematics Education Research Journal,uncoded,passing,,pdfs/MERJ/MERJ_Amador_2018_Launching.pdf
39669,Students believe that a fraction cannot have a numerator larger than its denominator.,"When naming the orange rod ten-ninths, students argued it was incorrect because 'the denominator cannot be smaller than the numerator'.",fraction,improper fractions,,student,sixth-grade,MERJ_Mueller_2009_Learning,Mary Mueller & Carolyn Maher,2009,Mathematics Education Research Journal,deficit,primary,"23, 26, 30",pdfs/MERJ/MERJ_Mueller_2009_Learning.pdf
39698,Students incorrectly perform fraction addition and subtraction by independently adding or subtracting the numerators and the denominators.,A student solves 1/2 + 1/4 by adding the numerators (1+1=2) and denominators (2+4=6) to incorrectly obtain 2/6.,fraction,fraction operations,Addition and subtraction,student,fifth grade,MERJ_Zhang_2015_Conceptual,Xiaofen Zhang & M. A. (Ken) Clements & Nerida F. Ellerton,2015,Mathematics Education Research Journal,deficit,primary,"247, 248",pdfs/MERJ/MERJ_Zhang_2015_Conceptual.pdf
39734,"Prospective teachers incorrectly order fractions by applying 'gap thinking', where they rely on the size of the numerical difference between the numerator and the denominator rather than evaluating proportional size.","Chris incorrectly ordered 4/8, 3/5, and 1/3 from smallest to largest because the difference between the numerators and denominators were 4, 2, and 2, respectively.",fraction,ordering fractions,Gap thinking,PST,elementary school,MERJ_Harvey_2012_Stretching,Roger Harvey,2012,Mathematics Education Research Journal,deficit,primary,"501, 502",pdfs/MERJ/MERJ_Harvey_2012_Stretching.pdf
39768,"Students apply whole number subtraction rules to fractions by subtracting the smaller numerator from the larger and the smaller denominator from the larger, regardless of their position.",Subtracting 13/12 from 4/3 by calculating 13-4 for the numerator and 12-3 for the denominator to get 9/9.,fraction,subtraction,Unlike denominators,PST,senior class of elementary mathematics teaching,IJMEST_Sahin_2016_Examining,"Omer Sahin, Burcin Gokkurt & Yasin Soylu",2016,International Journal of Mathematical Education in Science and Technology,deficit,primary,"543, 544",pdfs/IJMEST/IJMEST_Sahin_2016_Examining.pdf
39783,"Students merely focus on the number of parts in pictorial representations of fractions, ignoring the requirement that the parts of a unit whole must be of equal size.","Choosing a diagram with two differently sized pentagons as the best representation of 1/5 + 3/5, or dividing a circle into four, then dividing one of those in two, to shade two parts for 2/5.",fraction,representations,Area models,student,ages 12 and 13,IJMEST_Li_2014_Comparative,Hui-Chuan Li,2014,International Journal of Mathematical Education in Science and Technology,deficit,primary,"969, 975",pdfs/IJMEST/IJMEST_Li_2014_Comparative.pdf
39814,"Students fail to appreciate the relative magnitudes associated with fraction notation, erroneously concluding that a fraction with a larger denominator represents a larger quantity.",Asserting that one-tenth full packets have more sweets than one-fifth full packets.,fraction,fraction comparison,Relative magnitude,student,9-10 year old children,IJMEST_Hunting_1990_Context,Robert P. Hunting & Richard K. Korbosky,1990,International Journal of Mathematical Education in Science and Technology,deficit,secondary,"942, 943",pdfs/IJMEST/IJMEST_Hunting_1990_Context.pdf
39821,"Students incorrectly assume that multiplying a number will always result in a product that is larger than the multiplicand, failing to account for proper fractions.",Predicting 'never true' or 'sometimes true' for the statement N x (67/89) < N (where N is a natural number) because they believe multiplication always increases the quantity.,fraction,multiplication,Multiplication by a proper fraction,PST,Grades 4-8,IJMEST_Lim_2011_Addressing,Kien H. Lim,2011,International Journal of Mathematical Education in Science and Technology,mixed,primary,"1081, 1082, 1086, 1091",pdfs/IJMEST/IJMEST_Lim_2011_Addressing.pdf
39864,"Students incorrectly assess a fraction's proximity to 1 by calculating the absolute difference between the denominator and numerator, assuming equal differences imply equal proximity.","Subtracting 15 from 16 and 8 from 9 to get 1, and concluding that 15/16 and 8/9 are equally close to 1.",fraction,fraction comparison,Proximity to 1,student,seventh grade,IJMEST_Butuner_2018_Comparing,Suphi Onder Butuner,2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Butuner_2018_Comparing.pdf
39893,"Students struggle to determine a fractional part of a given quantity, often dividing the problem's numbers randomly or irrelevantly multiplying the numerator and denominator.","When asked to find how much money remains if Sude spends 3/5 of 45 liras, students executed random arithmetic combinations, like adding 45 and 45 or incorrectly dividing 45 by 5 and subtracting random figures.",fraction,fraction of a quantity,word problems,student,fourth-grade,IJMEST_Yilmaz_2018_Using,"Fatma Gizem Karaoglan Yilmaz, Burçin Gökkurt Özdemir & Zehra Yasar",2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Yilmaz_2018_Using.pdf
39963,Students overgeneralize algebraic and fraction rules by adding numerators together and denominators together when asked to add rational expressions.,Changing a/b + c/d to (a+c)/(b+d).,fraction,fraction addition,algebraic fractions,student,college students,IJMEST_Bernard_1984_Student,JOHN E. BERNARD and GEORGE W. BRIGHT,1984,International Journal of Mathematical Education in Science and Technology,deficit,primary,"406, 407",pdfs/IJMEST/IJMEST_Bernard_1984_Student.pdf
40073,Prospective teachers rely heavily on rote procedures like 'invert and multiply' for fraction division rather than conceptually coordinating the three levels of fractional units required to make sense of the problem structurally.,"To find how many 1/8 pizzas fit into a 3/4 pizza, a PST divided 3/4 by 1/8, finding the reciprocal to get 24/4 = 6, rather than understanding 3/4 as three groups of two 1/8s.",fraction,fraction division,coordinating three levels of units,PST,pre-K-8,JMTE_Lovin_2018_Pre-k-,"LouAnn H. Lovin, Alexis L. Stevens, John Siegfried, Jesse L. M. Wilkins, Anderson Norton",2018,J Math Teacher Educ,deficit,primary,"215, 224, 225",pdfs/JMTE/JMTE_Lovin_2018_Pre-k-.pdf
40086,"An overreliance on halving strategies inhibits the development of more sophisticated partitioning schemes, making it difficult for learners to create fractions with odd denominators.",Overemphasis on halving can inhibit a student's ability to develop partitioning schemes to create fractions that have odd denominators.,fraction,partitioning,halving vs odd denominators,PST,PreK-8,JMTE_Stevens_2018_Promoting,"Alexis L. Stevens, Jesse L. M. Wilkins, LouAnn H. Lovin, John Siegfried, Anderson Norton, Richard Busi",2018,Journal of Mathematics Teacher Education,deficit,secondary,,pdfs/JMTE/JMTE_Stevens_2018_Promoting.pdf
40114,Prospective teachers incorrectly believe that the language defining the whole must be pluralized or greater than one if the fractional amount being described is an improper fraction or mixed number.,"When describing the sum 1 3/8, a student asked 'Can't you just write 11/8 of two pizzas?' because the total amount was more than one pizza, reasoning 'Yeah but why would it be one if you're eating more than one?'",fraction,fraction language,improper fractions,PST,elementary,JMTE_Tobias_2013_Prospective,Jennifer M. Tobias,2013,Journal of Mathematics Teacher Education,deficit,primary,"98, 99",pdfs/JMTE/JMTE_Tobias_2013_Prospective.pdf
40124,"When finding a common numerator to compare fractions, learners incorrectly apply whole-number reasoning to the denominators, concluding that a fraction is smaller simply because its denominator is a smaller number.","These PTs incorrectly wrote that 25/99 < 25/100, presumably because 99 < 100.",fraction,fraction comparison,same numerator,PST,elementary,JMTE_Thanheiser_2016_Reflective,"Eva Thanheiser, Dana Olanoff, Amy Hillen, Ziv Feldman, Jennifer M. Tobias, Rachael M. Welder",2016,J Math Teacher Educ,deficit,primary,133,pdfs/JMTE/JMTE_Thanheiser_2016_Reflective.pdf
40137,"When asked to divide two pizzas equally among five people, a student partitions one pizza into five pieces and the other into six, failing to coordinate the partitions to ensure equal shares for all.",A sixth-grader divides one pizza into five pieces and the other pizza into six.,fraction,partitioning,equal sharing,PST,elementary,JMTE_Moyer_2002_Learning,"Patricia S. Moyer, Elizabeth Milewicz",2002,Journal of Mathematics Teacher Education,deficit,passing,305,pdfs/JMTE/JMTE_Moyer_2002_Learning.pdf
40150,Prospective teachers who use iterating to solve a partitive division problem subsequently try to map their action to division by claiming the act of dividing was partitioning the quotient to get the dividend.,A teacher states 'the act of dividing is dividing ninety-six ounces into four parts' instead of recognizing that iterating 24 four times represents the division process.,fraction,partitive division,partitioning the quotient,PST,elementary,JMTE_Jansen_2016_Examining,"Amanda Jansen, Charles Hohensee",2016,J Math Teacher Educ,deficit,primary,516,pdfs/JMTE/JMTE_Jansen_2016_Examining.pdf
40188,"Children struggle to coordinate different mathematical representations of the same fractional quantity or division operation, producing disconnected or conflicting solutions when using visual diagrams versus numerical algorithms.",A child who is asked to partition a set of 12 cookies into fair shares for eight people might produce one solution with a diagram ('one whole cookie and one of these' [a half]) and another solution with numbers ('8 into 12 is 1 R4').,fraction,fair sharing / division,multiple representations,in_service,upper elementary,JMTE_Saxe_2001_Enhancing,"Geoffrey B. Saxe, Maryl Gearhart and Na'ilah Suad Nasir",2001,Journal of Mathematics Teacher Education,deficit,passing,62,pdfs/JMTE/JMTE_Saxe_2001_Enhancing.pdf
40198,"Prospective teachers attempt to compare fractions by drawing models but fail to use the same-sized whole, leading to incorrect comparisons.","A PST draws two unaligned, differently-sized rectangles, partitioning one into sixths and one into sevenths, incorrectly showing 6/7 as physically longer than 5/6.",fraction,comparing fractions,same-sized whole,PST,elementary school,JMTE_Dyson_2013_Prospective,Tonya Gau Bartell • Corey Webel • Brian Bowen • Nancy Dyson,2013,J Math Teacher Educ,deficit,secondary,"63, 64",pdfs/JMTE/JMTE_Dyson_2013_Prospective.pdf
40231,"Students intuitively overgeneralize properties of whole numbers to fractions, expecting the result of operations to be whole numbers without remainders.","To find 1/3 of 7, a student might report two as the answer, thinking that the quotient should be a whole number and ignoring the remainder since seven cannot be divided by three evenly.",fraction,fraction multiplication,primitive models of operations,PST,sixth and seventh grade,JMTE_Isiksal_2011_Nature,"Mine Isiksal, Erdinc Cakiroglu",2011,J Math Teacher Educ,deficit,primary,220,pdfs/JMTE/JMTE_Isiksal_2011_Nature.pdf
40259,"Prospective teachers mistakenly believe that teaching fraction division conceptually with representations is impossible, instead relying entirely on rote procedural steps.","Outlining the steps to find the reciprocal and multiply across, and then arguing that she could not use a representation to explain this operation.",fraction,fraction division,algorithms vs conceptual understanding,PST,K-8,JMTE_Charalambous_2015_Working,Charalambos Y. Charalambous,2015,J Math Teacher Educ,deficit,secondary,437,pdfs/JMTE/JMTE_Charalambous_2015_Working.pdf
40322,"Students mechanically apply incorrect and confused operations to add fractions, mixing rules for multiplication and division with addition.","2 x 9 divided by 5 x 20 is less than one half. Therefore, the sum must be less than one half.",fraction,fraction addition,estimation,student,sixth grade,IJSME_Alsawaie_2012_Number,OTHMAN N. ALSAWAIE,2012,International Journal of Science and Mathematics Education,deficit,primary,"1089, 1090",pdfs/IJSME/IJSME_Alsawaie_2012_Number.pdf
40373,The student struggles to mentally re-present transformation activities between unit fractions and identify the multiplicative operator (scale factor) prior to actual activity when working in an abstract environment.,"When asked what number to dilate by to transform a 1/4 meter into a 1/10 meter in Geometer's Sketchpad, the student could not find a clue or a scale factor.",fraction,multiplicative transformation,scale factor,student,eighth grade,IJSME_Lee_2015_Distributive,SOO JIN LEE and JAEHONG SHIN,2015,International Journal of Science and Mathematics Education,deficit,primary,"S344, S345, S346",pdfs/IJSME/IJSME_Lee_2015_Distributive.pdf
40405,"Students incorrectly compare fractions by subtracting the numerator from the denominator, believing that if the differences are the same, the fractions are equal.","5/6 is equal to 8/9. ... Since 6 - 5 = 1 and 9 - 8 = 1, I think they are equal.",fraction,fraction comparison,unlike denominators,student,sixth grade,IJSME_Yang_2004_Study,"DER-CHING YANG, CHUN-JEN HSU and MING-CHIANG HUANG",2004,International Journal of Science and Mathematics Education,deficit,primary,417,pdfs/IJSME/IJSME_Yang_2004_Study.pdf
40449,"Students apply the properties of natural numbers to fractions, incorrectly believing that a fraction with larger components (numerator and denominator) must represent a larger magnitude.",Claims that 5/9 > 5/7 because 9 > 7.,fraction,fraction comparison,magnitude,student,"fifth, sixth, and seventh grade (middle school)",IJSME_Gomez_2018_Middle,David Maximiliano Gómez & Pablo Dartnell,2018,International Journal of Science and Mathematics Education,deficit,primary,,pdfs/IJSME/IJSME_Gomez_2018_Middle.pdf
40456,"Students incorrectly rely on whole number reasoning to compare fractions with the same numerator, concluding that the fraction with the larger denominator is the larger fraction.","Because the numerators are same, I compared the denominators. The 12 is larger than 10, hence 7/12 > 7/10.",fraction,fraction comparison,same numerators,student,fifth grade,IJSME_Yang_2003_Teaching,DER-CHING YANG,2003,International Journal of Science and Mathematics Education,deficit,secondary,"129, 130",pdfs/IJSME/IJSME_Yang_2003_Teaching.pdf
40486,A student interprets a diagram of two separate circles (each divided into thirds with one third shaded) as representing two-sixths rather than the normative fraction.,"Calling out 'two-sixths' when asked what fraction is shaded in a diagram of two circles, each split in three with one piece shaded.",fraction,fraction representations,defining the unit whole,student,secondary,RME_Watson_2004_Affordances,Anne Watson,2004,Research in Mathematics Education,productive,secondary,29,pdfs/RME/RME_Watson_2004_Affordances.pdf
40515,Pupils misinterpret standard fraction notation because the symbol is unfamiliar to them.,Suggesting that 1/4 means four and a half.,fraction,fraction notation,interpreting symbols,student,9-10 year old,RME_Rnning_2013_Making,Frode Rønning,2013,Research in Mathematics Education,sociocultural,primary,"201, 202",pdfs/RME/RME_Rnning_2013_Making.pdf
40589,Students demonstrate a limited understanding of the unit by failing to identify the fractional part of a shape if it is divided into unequal-sized pieces.,"If a shape was divided into unequal sized parts, with the shaded part depicted as one third of one half, a large portion of students was unable to name the corresponding fraction.",fraction,the unit,area models,student,"grade 3, grades 6 through 9, and grades 8 through 12",MTL_Gravemeijer_2016_Shortcomings,"Koeno Gravemeijer, Geeke Bruin-Muurling, Jean-Marie Kraemer, Irene van Stiphout",2016,Mathematical Thinking and Learning,deficit,secondary,,pdfs/MTL/MTL_Gravemeijer_2016_Shortcomings.pdf
40664,Students can produce a fraction of a fraction but struggle to name the resulting share as a fraction of the original whole because they are unable to reverse their partitioning operations through multiple levels.,"Arthur partitioned a stick into seven parts, pulled out three parts, partitioned each into four parts and pulled out three for a share, but could not name the share as a fraction of the original whole.",fraction,fraction of a fraction,recursive partitioning,student,Grades 4 and 5,MTL_Olive_1999_From,John Olive,1999,Mathematical Thinking and Learning,productive,primary,"291, 292, 293, 294",pdfs/MTL/MTL_Olive_1999_From.pdf
