id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
39691,"Students identify the correct number domain for rounding but round in the wrong direction, failing to correctly apply the middle value criterion.","Rounding 306 down to 300 instead of up to 310, or rounding 6798 down to 6700 rather than up to 6800.",whole_number,rounding,Direction of rounding,student,second graders,MERJ_Hativa_1993_Constructing,Nira Hativa,1993,Mathematics Education Research Journal,productive,primary,142,pdfs/MERJ/MERJ_Hativa_1993_Constructing.pdf
39727,Students incorrectly attempt to extract a common factor from two multiplicands and struggle to appropriately adjust the remaining expression to maintain equivalence.,"To solve 32 x 24, a student extracted a factor of 8 from both numbers to get 4 x 3 = 12, but was unsure whether to multiply that result by 8 or 80 to get the correct original product.",whole_number,multiplication,Factorization,PST,primary,MERJ_Kaminski_1997_Teacher,Eugene Kaminski,1997,Mathematics Education Research Journal,deficit,secondary,229,pdfs/MERJ/MERJ_Kaminski_1997_Teacher.pdf
39747,Students misinterpret the subtraction sign and incorrectly perform an addition procedure instead of a subtraction.,"For the operation 6-4, a student represents both numbers with balls and counts them all to get a result of 10.",whole_number,subtraction,Meaning of the operation,student,ages from 12 to 31,IJMEST_Herrera_2011_Addition,"Aurelia Noda Herrera, Alicia Bruno, Carina González, Lorenzo Moreno & Hilda Sanabria",2011,International Journal of Mathematical Education in Science and Technology,deficit,primary,"24, 25",pdfs/IJMEST/IJMEST_Herrera_2011_Addition.pdf
39841,"When attempting to estimate multi-digit whole number multiplication, preservice teachers make unreasonable calculations by inappropriately decomposing factors additively rather than multiplicatively.","For 98 x 26, a preservice teacher calculated 98 x 10 x 10 = 980 + 980; or for 142 x 48, multiplied 100 x 40 and 40 x 8 and then added them.",whole_number,multiplication,Estimation strategies,PST,preservice elementary teachers,IJMEST_Son_2018_Computational,"Ji-Won Son, Qintong Hu & Woong Lim",2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Son_2018_Computational.pdf
39947,Students make unsystematic errors ('slips') and systematic errors due to misusing basic subtraction and addition fact tables.,,whole_number,arithmetic operations,fact tables,student,primary schools,IJMEST_Attisha_1984_Microcomputer-aided,M. G. Attisha & K. J. Al-Daimi,1984,International Journal of Mathematical Education in Science and Technology,deficit,secondary,"561, 563",pdfs/IJMEST/IJMEST_Attisha_1984_Microcomputer-aided.pdf
40018,"A preschool child struggles to accurately count a set of objects, skipping numbers in the counting sequence or reciting odd numbers when asked for the total quantity.","When asked to count 6 cubes, a child says '1, 2, 3, 6, 7, 8'. When asked 'How many cubes are in the box?', the child points to the objects one by one and says '3, 5, 7'.",whole_number,counting,one-to-one correspondence,mixed,primary,JMTE_Potari_2009_Primary,"Despina Potari, Barbara Georgiadou-Kabouridis",2009,Journal of Mathematics Teacher Education,deficit,secondary,15,pdfs/JMTE/JMTE_Potari_2009_Primary.pdf
40044,Children make off-by-one errors when using a counting-on procedure for addition because they struggle to simultaneously track the sequence of movement and the sequence that controls the stopping point.,common errors such as yielding an answer which is removed by 1,whole_number,addition,counting-on,PST,secondary,JMTE_Peled_2007_Role,Irit Peled,2007,J Math Teacher Educ,deficit,passing,"370, 371",pdfs/JMTE/JMTE_Peled_2007_Role.pdf
40064,"Teachers overly rely on manipulatives to explain place value, treating 'Number Units' (like hundreds) merely as physical groupings (like bags) rather than written mathematical equivalences, which hinders students from generalizing and decontextualizing the decimal principle.","When a student correctly notes that 12 hundreds is equal to one thousand and two hundreds, the teacher reformulates this purely in terms of manipulatives ('put ten bags in a box') and fails to write the mathematical conversion on the board (12 hundreds = 1 thousand 2 hundreds).",whole_number,place value,manipulatives vs. written number units,in_service,third grade (8-/9-year-old students),JMTE_Tempier_2016_New,Frédérick Tempier,2016,J Math Teacher Educ,deficit,primary,"268, 269",pdfs/JMTE/JMTE_Tempier_2016_New.pdf
40096,"Teachers may 'over-hear' student explanations, erroneously attributing sophisticated generalizations and complete logical arguments to students who have only provided superficial or partial statements, often because the teacher projects their own understanding of the correct solution onto the student.","When a student simply states 'Because the number 15 is odd and the number 4 is even, then it's impossible', the teacher 'quotes' the student as having provided a complete deduction: '...When you have an odd number, and you take off an even [number] you will be left with an odd number, and you would not be able to divide it by 2.'",whole_number,problem solving,interpreting student thinking,in_service,fourth grade,JMTE_Wallach_2005_Hearing,TALI WALLACH and RUHAMA EVEN,2005,Journal of Mathematics Teacher Education,deficit,primary,"402, 403, 413, 414",pdfs/JMTE/JMTE_Wallach_2005_Hearing.pdf
40127,A student attempting to solve a join-change-unknown problem by counting up loses track of the double count because the method makes too many demands on his working memory.,"He was keeping track of how many numbers were added by going back and forth between each number sequence: 'first is 18, second is 19, third is 20' and so forth until he got to 'ninth is 26.' He lost track of his double count here and stopped.",whole_number,addition,counting on / keeping track,in_service,fourth grade,JMTE_Steinberg_2004_Inquiry,"RUTH M. STEINBERG, SUSAN B. EMPSON and THOMAS P. CARPENTER",2004,Journal of Mathematics Teacher Education,deficit,secondary,247,pdfs/JMTE/JMTE_Steinberg_2004_Inquiry.pdf
40159,"Students attempt to prove a general mathematical theorem by providing a single numerical example, demonstrating an empirical or inductive proof scheme.","Proving ""if a is a factor of b and a is a factor of c, then a is a factor of b*c"" by substituting a=2, b=4, and c=6.",whole_number,mathematical proof,empirical reasoning,PST,secondary,JMTE_Bleiler_2014_Providing,"Sarah K. Bleiler, Denisse R. Thompson, Milé Krajčevski",2014,J Math Teacher Educ,deficit,primary,"118, 119",pdfs/JMTE/JMTE_Bleiler_2014_Providing.pdf
40179,"When attempting to write word problems for division by zero, students struggle to conceptualize 'two divided by zero' and intuitively alter the wording to represent 'zero divided by two' because it makes more sense to them.","The problem that was shared on the board dealt with a mother dividing two cookies among zero children. The wording was confusing to the students and they wanted to change it. Their suggested change, however, made the problem imply zero divided by two, which everyone liked better because it made sense to them.",whole_number,division,division by zero,PST,elementary and middle school,JMTE_Tyminski_2010_Teacher,Andrew M. Tyminski,2010,Journal of Mathematics Teacher Education,deficit,primary,"300, 301",pdfs/JMTE/JMTE_Tyminski_2010_Teacher.pdf
40222,"Students lack a conceptual understanding of the subtraction step in the long-division algorithm, offering procedural or superficial justifications instead of understanding that it represents removing the quantity already distributed into equal groups.","When asked to explain the reason for the subtraction step (14 - 14 = 0) in 140 ÷ 7, students responded 'to find the remainder,' 'to find what is left,' 'to check the answer,' or 'to make the problem easier, because the number is smaller.'",whole_number,division,standard algorithm,in_service,fifth grade,JMTE_Tzur_2001_Account,"RON TZUR, MARTIN A. SIMON, KAREN HEINZ and MARGARET KINZEL",2001,Journal of Mathematics Teacher Education,deficit,secondary,"237, 238",pdfs/JMTE/JMTE_Tzur_2001_Account.pdf
40272,"Young children simply added the two numbers in a story problem, regardless of the semantic action or mathematical operation actually required by the problem's context.","They tended simply to add the two numbers in the problems posed, regardless of the action in the problem.",whole_number,story problems,operations,PST,elementary school,JMTE_Ambrose_2004_Initiating,Rebecca Ambrose,2004,Journal of Mathematics Teacher Education,deficit,secondary,115,pdfs/JMTE/JMTE_Ambrose_2004_Initiating.pdf
40310,"Students map temporal periods on a number line using a sequential left-to-right strategy, comparing only adjacent numbers rather than viewing the scale in its totality, which leads to exaggerating the distances between smaller units.",Ben was one of two students who said the space between a month and a year on timeline 1 should be smaller than that between a day and a month because it only takes 12 months to make a year while it takes 30 days to make a month.,whole_number,number lines,scaling and magnitude,student,"eighth grade, 11th grade, and university",IJSME_Cheek_2012_Students',KIM A. CHEEK,2012,International Journal of Science and Mathematics Education,deficit,primary,"1057, 1058, 1063",pdfs/IJSME/IJSME_Cheek_2012_Students'.pdf
40327,"To prove that division by zero is impossible, students incorrectly assume the quotient must be zero and use a single numerical example to show a contradiction rather than providing a formal deductive proof.","4 : 0 = 0—in order to check whether this exercise is correct, we should use multiplication: 0 x 0 = [not 4] 0 and therefore division by 0 cannot be executed.",whole_number,division by zero,proof and justification,PST,elementary school,IJSME_Guberman_2016_Development,Raisa Guberman,2016,International Journal of Science and Mathematics Education,deficit,secondary,749,pdfs/IJSME/IJSME_Guberman_2016_Development.pdf
40473,"Students fail to connect real-world constraints to mathematical outcomes, proposing decimal answers for discrete real-world objects.","Students provided decimal answers such as 39.4, 31.2, or 49.5 for the number of buses needed to transport workers.",whole_number,division,practicality of the answer,student,eighth grade,IJSME_Alajmi_2010_Examining,AMAL HUSSAIN ALAJMI and ROBERT REYS,2010,International Journal of Science and Mathematics Education,deficit,primary,"128, 134",pdfs/IJSME/IJSME_Alajmi_2010_Examining.pdf
40535,"Students inappropriately apply material understandings of multiplication, erroneously believing that multiplication always increases magnitude.",,whole_number,multiplication,magnitude and scaling,student,secondary / adolescence,RME_Watson_2010_Shifts,Anne Watson,2010,Research in Mathematics Education,productive,secondary,138,pdfs/RME/RME_Watson_2010_Shifts.pdf
40568,"Preservice teachers use empirical testing and short cuts to modify base 10 algorithms for base 8 problems, manipulating symbols to get correct answers without conceptualizing the underlying quantities.","For the problem 13 + 26, they reasoned that in base 10 the answer is 39 so in base 8 it would be 2 more because they were adding, or 41.",whole_number,place value,base systems,PST,preservice elementary teachers,MTL_McClain_2003_Supporting,Kay McClain,2003,Mathematical Thinking and Learning,deficit,primary,"286, 287",pdfs/MTL/MTL_McClain_2003_Supporting.pdf
40608,"Students interpret the empty number line merely as a way of notating collection-based calculations rather than as a continuous linear-counting model, leading to varying and incompatible numerical interpretations.","When solving 90 - 8, some students interpreted a counting-back jump as taking away 2 or 3 candies, while others reasoned that taking away 8 from the 9th decade (which they identified as 80-89) would leave 81 candies.",whole_number,subtraction,empty number line,student,first-grade,MTL_Gravemeijer_1999_How,Koeno Gravemeijer,1999,Mathematical Thinking and Learning,productive,primary,"166, 167",pdfs/MTL/MTL_Gravemeijer_1999_How.pdf
40672,"Students fail to coordinate the groups of imaginary unit squares with the individual addends in numeric labels, inappropriately using the same addend for multiple sub-regions without regard to the actual dimensions of the quadrant.","Jodi arrived at 10 x 6 = 60 for the 6-by-30 quadrant by using the '6' from her 10+10+6 label and one of the '10's from her 10+10+10+8 label, ignoring the actual dimensions of the quadrant.",whole_number,area models,determining areas of quadrants,student,fourth-grade,MTL_Izsak_2004_Teaching,Andrew Izsak,2004,Mathematical Thinking and Learning,deficit,primary,"68, 69, 70, 71",pdfs/MTL/MTL_Izsak_2004_Teaching.pdf
