id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
39339,"When asked to estimate, students inappropriately attempt to mentally apply standard written exact computation algorithms rather than using estimation strategies.",A student mentally calculated 12/13 + 7/8 using the algorithm ({ad + bc}/bd) to get 193/104 instead of estimating each fraction to 1.,fraction,estimation,fraction addition,student,5th and 8th grade,ESM_Reys_1991_Estimation,"BARBARA J. REYS, ROBERT E. REYS, AND ALFINIO FLORES PEÑAFIEL",1991,Educational Studies in Mathematics,deficit,primary,"364, 367, 368, 369",pdfs/ESM/ESM_Reys_1991_Estimation.pdf
39368,"Students incorrectly treat the entire visible portion of a number line or its arrows as the complete unit of 1, and inappropriately apply whole number counting schemes by counting tick marks instead of the continuous intervals.","When asked to place '1' on a number line that shows a longer interval, students might place '1' at the very end of the visible line, or they might determine a fraction's value by counting the number of tick marks instead of spaces.",fraction,number line representation,identifying the unit,student,fourth and fifth grade,ESM_TuncPekkan_2015_Analysis,Zelha Tunç-Pekkan,2015,Educational Studies in Mathematics,deficit,primary,"426, 437",pdfs/ESM/ESM_TuncPekkan_2015_Analysis.pdf
39465,Students place fractions on a number line at mixed-number positions.,Placing 3/5 at 3.5 or 5 3/5 on number line 0 to 5.,fraction,number line placement,mixed numbers,student,13-15 year olds,ESM_Lin_1988_Societal,FOU-LAI LIN,1988,Educational Studies in Mathematics,sociocultural,primary,"480, 481",pdfs/ESM/ESM_Lin_1988_Societal.pdf
39554,"Learners treat the numerator and denominator as independent whole numbers, which leads to incorrect ordering and computing by adding or subtracting numerators and denominators separately.",Computing by adding or subtracting the numerators and denominators separately.,fraction,fraction operations and magnitude,Part-whole relationships,PST,primary,MERJ_Chinnappan_2014_Generating,Mohan Chinnappan & Tricia Forrester,2014,Mathematics Education Research Journal,deficit,secondary,871,pdfs/MERJ/MERJ_Chinnappan_2014_Generating.pdf
39595,"Students struggle to conceive a part of a whole as a relative size that can be iterated unrestrictedly, instead treating it as a discrete physical piece of an object limited by the number of original partitions.",Conceiving 1/3 of a circle as an actual physical piece of the represented circle rather than an area of relative size that can be iterated beyond the whole.,fraction,part-whole relations,Iterating parts,student,fourth grade,MERJ_Cortina_2014_Unit,Jose Luis Cortina & Jana Visnovska & Claudia Zuniga,2014,Mathematics Education Research Journal,deficit,secondary,"82, 83",pdfs/MERJ/MERJ_Cortina_2014_Unit.pdf
39616,"A mathematically talented student experiences a severe cognitive block and emotional depletion when attempting to solve complex fraction relationships because she lacks visual or private imagery for fractions and resists drawing pictures, relying instead on numerical computation.","During the Box Problem, where 3/4 dm is 2/3 of an unknown height, the student is unable to compute the answer immediately, refuses to draw a picture, repeatedly moans 'my brain's not working,' and fails to solve the problem.",fraction,fraction relationships,Visual representation of fractions,student,middle school,MERJ_Hackenberg_2010_Mathematical,Amy Hackenberg,2010,Mathematics Education Research Journal,productive,primary,"68, 69, 71, 72",pdfs/MERJ/MERJ_Hackenberg_2010_Mathematical.pdf
39649,Students rote apply fraction conversion procedures or incorrectly apply isolated memorized rules without conceptual understanding.,"When asked why they use a specific procedure to find equivalent fractions, a group responded 'that's what we learned' or incorrectly claimed 'the smaller the denominator, the larger the fraction' regardless of the numerator.",fraction,equivalent fractions,Conversion rules,PST,primary,MERJ_Kaminski_2002_Promoting,Eugene Kaminski,2002,Mathematics Education Research Journal,deficit,secondary,143,pdfs/MERJ/MERJ_Kaminski_2002_Promoting.pdf
39671,Students mistakenly apply a known proportional relationship between two objects to a new whole without adjusting for the new whole's length.,"Naming the red rod 'one-half' of the orange rod because the student knew the white rod was half of the red rod, erroneously applying that half relationship to the orange rod context.",fraction,relative unit value,Proportional relationships,student,sixth-grade,MERJ_Mueller_2009_Learning,Mary Mueller & Carolyn Maher,2009,Mathematics Education Research Journal,deficit,secondary,"28, 29, 30",pdfs/MERJ/MERJ_Mueller_2009_Learning.pdf
39700,"Students fail to abstract the proportional relationship across different continuous linear contexts, treating fractions on a number line differently from fractions on a physical length model.",A student marks 1/3 on a number line (from 0 to 1) at a completely different proportional distance than where they would cut a piece of ribbon of the same overall length to show 1/3.,fraction,unit fractions,Linear models,student,fifth grade,MERJ_Zhang_2015_Conceptual,Xiaofen Zhang & M. A. (Ken) Clements & Nerida F. Ellerton,2015,Mathematics Education Research Journal,deficit,secondary,"247, 248",pdfs/MERJ/MERJ_Zhang_2015_Conceptual.pdf
39736,"Prospective teachers misorder fractions that share the same numerator, incorrectly assuming that a larger denominator correlates with a larger overall fraction size.","Greg incorrectly ordered 3/11, 3/14, and 3/17, struggling to maintain equal sized pieces in his mental model before wondering if a bigger denominator means a smaller value.",fraction,ordering fractions,Fractions with the same numerator,PST,elementary school,MERJ_Harvey_2012_Stretching,Roger Harvey,2012,Mathematics Education Research Journal,deficit,secondary,"504, 505",pdfs/MERJ/MERJ_Harvey_2012_Stretching.pdf
39770,Pre-service teachers perform fraction division using algorithms like invert-and-multiply but treat it purely as a mechanical procedure without conceptual meaning.,A participant calculates 1/2 ÷ 1/3 using the invert-and-multiply algorithm but states 'for me it does not mean anything' when asked about the meaning of the expression.,fraction,division,Invert-and-multiply algorithm,PST,middle school,IJMEST_Alenazi_2016_Examining,Ali Alenazi,2016,International Journal of Mathematical Education in Science and Technology,deficit,primary,"704, 705, 706",pdfs/IJMEST/IJMEST_Alenazi_2016_Examining.pdf
39795,"Executing fraction algorithms instrumentally rather than relationally, teachers believe that multiplying both the numerator and the denominator by the same number changes the value of the fraction.",Stating that multiplying the numerator and denominator by 2 doubles the value of the fraction.,fraction,equivalent fractions,Value equivalence,in_service,grades 1 to 6,IJMEST_Nissen_1994_Jamaican,Phillip Nissen,1994,International Journal of Mathematical Education in Science and Technology,deficit,secondary,"707, 708",pdfs/IJMEST/IJMEST_Nissen_1994_Jamaican.pdf
39816,"Logical error where the meanings attributed to fractions or the addition of fractions do not make sense in daily life, such as using quantities greater than the whole.","First, 1/2 of the nuts in the sack were sold and then 3/4 of them were sold. What is the amount of nuts sold in total? [S7]",fraction,addition,Meaning in daily life,student,sixth-grade middle school,IJMEST_Kar_2015_Analysis,Tuğrul Kar,2015,International Journal of Mathematical Education in Science and Technology,deficit,primary,"881, 887-888",pdfs/IJMEST/IJMEST_Kar_2015_Analysis.pdf
39823,"Students mechanically apply fraction rules without conceptual understanding, such as assuming that multiplying by the reciprocal of a proper fraction will still decrease the unit.","When predicting whether N divided by 11/25 is less than N, a student mentally inverts and multiplies but claims that 'multiplying fractions decreases the unit', failing to recognize that 25/11 is greater than 1.",fraction,division,Invert-and-multiply algorithm,PST,Grades 4-8,IJMEST_Lim_2011_Addressing,Kien H. Lim,2011,International Journal of Mathematical Education in Science and Technology,deficit,secondary,"1090, 1092",pdfs/IJMEST/IJMEST_Lim_2011_Addressing.pdf
39888,"Students misinterpret the visual representation of mixed fractions in area models, perceiving fully shaded integer models as part of a compound fraction rather than a whole.",A student accepted an area model that represents '1 whole' divided into four equal parts as 6/4 rather than identifying the separate 1 whole of the mixed fraction 1 2/4.,fraction,fraction representation,mixed and compound fractions,student,fourth-grade,IJMEST_Yilmaz_2018_Using,"Fatma Gizem Karaoglan Yilmaz, Burçin Gökkurt Özdemir & Zehra Yasar",2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Yilmaz_2018_Using.pdf
39899,"Students select and apply an incorrect mathematical operation, such as multiplying by a fraction instead of dividing.","When asked to evaluate 125 ÷ 1/5, the student calculates 1/5 of 125, resulting in 25.",fraction,division,operations,PST,elementary / primary,IJMEST_Hourigan_2013_Challenges,Mairéad Hourigan & John O'Donoghue,2013,International Journal of Mathematical Education in Science and Technology,deficit,primary,"49, 50",pdfs/IJMEST/IJMEST_Hourigan_2013_Challenges.pdf
40005,"When using visual or concrete grouping models to solve fraction division problems, students may misinterpret the remainder by identifying it as a fraction of the original unit rather than as a fraction of the divisor.","When dividing 10 yards of fabric by 3/4 of a yard to make pillowcases, a student counts 13 pillowcases and has 1/4 of a yard of fabric left over, incorrectly concluding the final answer is 13 1/4 instead of 13 1/3.",fraction,fraction division,remainders,in_service,highest grades of elementary school,IJMEST_Klemer_2018_Missing,"Anat Klemer, Shirley Rapoport & Hanna Lev-Zamir",2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Klemer_2018_Missing.pdf
40075,"Prospective teachers over-generalize fraction algorithms, often adding or subtracting across numerators and denominators, or incorrectly maintaining common denominators during multiplication.","When multiplying two fractions with a common denominator, such as 2/15 x 7/15, a PST might incorrectly keep the common denominator to get 14/15.",fraction,fraction arithmetic,algorithms,PST,pre-K-8,JMTE_Lovin_2018_Pre-k-,"LouAnn H. Lovin, Alexis L. Stevens, John Siegfried, Jesse L. M. Wilkins, Anderson Norton",2018,J Math Teacher Educ,deficit,secondary,"207, 208",pdfs/JMTE/JMTE_Lovin_2018_Pre-k-.pdf
40099,"When asked to fairly distribute items (e.g., pizzas) among groups of varying sizes, some participants fail to grasp the concept of equal distribution, meaning they distribute the items without ensuring that each individual person receives the same proportional amount.",some of the pilot participants would ignore this constraint [fairly distributed] as they struggled with distributing the pizzas among all 24 people... 19% of the participants could not solve the problem nor did they understand the key concept of equal distribution (that each person should receive the same amount of pizza).,fraction,equal sharing,proportional distribution,PST,elementary,JMTE_Osana_2006_Role,"Helena P. Osana, Guy L. Lacroix, Bradley J. Tucker, Chantal Desrosiers",2006,Journal of Mathematics Teacher Education,deficit,passing,"365, 366",pdfs/JMTE/JMTE_Osana_2006_Role.pdf
40116,"A prospective teacher lacks conceptual understanding of fraction division, relying solely on procedural steps while confusing algorithms, and attempts to use visual representations that simply illustrate final numerical answers rather than modeling the mathematical logic.","Vonda tries to explain division by drawing two rectangles for the dividend and a third rectangle equal to 3/4 of the area of the first two for the divisor, later quitting because she is ""rusty"". In another task, she draws 4 liters poured into 6 containers but artificially labels each share with the final answer of 2/3 instead of the intermediate 4/6.",fraction,fraction division,representations,PST,K-8,JMTE_Charalambous_2011_Prospective,"Charalambos Y. Charalambous, Heather C. Hill, Deborah L. Ball",2011,J Math Teacher Educ,deficit,primary,"454, 455",pdfs/JMTE/JMTE_Charalambous_2011_Prospective.pdf
40126,"When using a benchmark strategy to compare fractions, learners incorrectly assume that 'closer to the benchmark' always means 'smaller' (or larger), failing to coordinate the magnitude of the distance with the directionality relative to the benchmark (especially when both fractions are greater than the benchmark).","PTs incorrectly concluded that 8/9 > 12/13 by (a) correctly drawing on BV[1] to identify the distance from 1 as 1/9 and 1/13, (b) applying SNP to state that 1/9 > 1/13, but then (c) incorrectly concluding from this that 8/9 > 12/13... Many PTs argued that one fraction was larger than another because 'it was closer to 1.' While this reasoning is valid when comparing fractions both <1, it is not when comparing fractions that are both greater than a benchmark, such as 1.",fraction,fraction comparison,benchmark strategies,PST,elementary,JMTE_Thanheiser_2016_Reflective,"Eva Thanheiser, Dana Olanoff, Amy Hillen, Ziv Feldman, Jennifer M. Tobias, Rachael M. Welder",2016,J Math Teacher Educ,deficit,primary,"133, 142",pdfs/JMTE/JMTE_Thanheiser_2016_Reflective.pdf
40144,"A student incorrectly adds fractions by treating them as whole numbers, adding the numerators together and adding the denominators together.","When calculating 1/3 + 1/2, the student adds the numerators (1+1=2) and denominators (3+2=5) to get 2/5.",fraction,fraction addition,adding numerators and denominators,PST,primary,JMTE_Norton_2018_Relationship,Stephen Norton,2018,Journal of Mathematics Teacher Education,deficit,secondary,,pdfs/JMTE/JMTE_Norton_2018_Relationship.pdf
40165,A student finds a fraction between two given fractions by incorrectly choosing a numerator between the given numerators and a denominator between the given denominators.,"A student answered that 2/3 is between 1/2 and 3/4 'because 2 is between the 1 and the 3, and on the bottom the 3 lies between the 2 and the 4'.",fraction,ordering fractions,fractions between fractions,PST,elementary,JMTE_Rowland_2005_Elementary,"TIM ROWLAND, PETER HUCKSTEP and ANNE THWAITES",2005,Journal of Mathematics Teacher Education,deficit,passing,263,pdfs/JMTE/JMTE_Rowland_2005_Elementary.pdf
40193,"When sharing multiple wholes, learners and teachers exhibit ambiguity regarding the referent unit, confusing the fractional amount relative to a single whole with the fractional amount relative to the entire collection of wholes.","When examining a student's answer of 'one third' for sharing 2 pizzas among 3 friends, a teacher points out the ambiguity by asking, 'One third of what?'",fraction,equipartitioning,referent unit,in_service,elementary,JMTE_Wilson_2014_Teachers',"P. Holt Wilson, Paola Sztajn, Cyndi Edgington, Jere Confrey",2014,Journal of Mathematics Teacher Education,deficit,secondary,"166, 167",pdfs/JMTE/JMTE_Wilson_2014_Teachers'.pdf
40200,"A student incorrectly compares two fractions using a diagram by treating the number of pieces shaded as whole numbers, ignoring the relationship to the whole.","""In the two sets above you can see that 7 pieces is greater than 6 pieces, so 7/8 is larger than 6/7.""",fraction,comparing fractions,number of pieces vs fraction size,PST,elementary school,JMTE_Dyson_2013_Prospective,Tonya Gau Bartell • Corey Webel • Brian Bowen • Nancy Dyson,2013,J Math Teacher Educ,deficit,secondary,"66, 76",pdfs/JMTE/JMTE_Dyson_2013_Prospective.pdf
40233,"Students perform operations incorrectly on word problems because they misunderstand the mathematical language, confusing what information is given with what is being asked.","In a problem stating 'she gave 1/2 of it, which was 1 3/4 lt', the student fails to understand the hidden statement that half of the original quantity is 1 3/4, leading to an incorrect operation.",fraction,word problems,mathematical language,PST,sixth and seventh grade,JMTE_Isiksal_2011_Nature,"Mine Isiksal, Erdinc Cakiroglu",2011,J Math Teacher Educ,deficit,primary,221,pdfs/JMTE/JMTE_Isiksal_2011_Nature.pdf
40264,"When comparing fractions with a common numerator, a student mistakenly concludes that the fraction with the larger denominator is the greater fraction, misapplying whole number magnitude logic.","When comparing 6/14 and 6/15, the student incorrectly states that 6/15 is larger 'Because 15 is greater than 14.'",fraction,comparing fractions,common numerators,PST,elementary,JMTE_Shaughnessy_2018_Complementary,"Meghan Shaughnessy, Timothy A. Boerst, Susanna Owens Farmer",2018,J Math Teacher Educ,deficit,primary,,pdfs/JMTE/JMTE_Shaughnessy_2018_Complementary.pdf
40356,Students arbitrarily map numbers from a word problem into a fraction's numerator and denominator without understanding the problem's context or quantities.,"12 candies bisect to 5 people, so everyone gets 12/5 candies.",fraction,fractions in word problems,fraction division,student,sixth grade,IJSME_Yang_2018_Sixth,Der-Ching Yang & Iwan Andi J. Sianturi,2018,International Journal of Science and Mathematics Education,deficit,primary,,pdfs/IJSME/IJSME_Yang_2018_Sixth.pdf
40378,"Students erroneously subtract numerators from numerators and denominators from denominators, or fail to understand how to handle a zero in the numerator.",4/5 - 4/5 = 5 or 4/5 - 4/5 = 1/5,fraction,fraction subtraction,common denominators,in_service,fifth-eighth grade,IJSME_An_2012_Enhancing,SHUHUA AN and ZHONGHE WU,2012,International Journal of Science and Mathematics Education,productive,primary,"733, 734",pdfs/IJSME/IJSME_An_2012_Enhancing.pdf
40409,Students specify fractional prices for individual items in a set without realizing that the sum of these fractional parts must exactly equal one whole.,"Students priced items in a set as 1/8, 2/8, 3/8, and 4/8, not noticing until prompted that these summed to 10/8, which is more than the price of the whole set.",fraction,part-whole construct,sum of parts,student,sixth-grade,IJSME_Shahbari_2017_Modelling,Juhaina Awawdeh Shahbari & Irit Peled,2017,International Journal of Science and Mathematics Education,deficit,primary,384,pdfs/IJSME/IJSME_Shahbari_2017_Modelling.pdf
40451,"Students incorrectly compare fractions by employing gap thinking, where they evaluate the absolute difference between a fraction's numerator and denominator rather than their proportional relationship.",A student stating that 3/5 is larger than 5/8 because there is 'less of a gap' between 3 and 5 than between 5 and 8.,fraction,fraction comparison,gap thinking,student,"fifth, sixth, and seventh grade (middle school)",IJSME_Gomez_2018_Middle,David Maximiliano Gómez & Pablo Dartnell,2018,International Journal of Science and Mathematics Education,deficit,secondary,,pdfs/IJSME/IJSME_Gomez_2018_Middle.pdf
40465,Students believe they can exchange fractional pieces one-to-one without considering their actual mathematical value or equivalence.,"When asked what to exchange a one-half piece for, a student removes the one-half piece and attempts to place a single one-sixteenth piece in its place.",fraction,equivalent fractions,fraction manipulatives,mixed,fifth-grade,IJSME_Heshmati_2018_Opportunities,Saeideh Heshmati & Nicole Kersting & Taliesin Sutton,2018,International Journal of Science and Mathematics Education,deficit,passing,788,pdfs/IJSME/IJSME_Heshmati_2018_Opportunities.pdf
40491,"When asked to find pairs of fractions that total a specific whole number greater than one, a student defaults to a part-whole image and provides fractions that sum to exactly one.",Suggesting 'two fifths and three fifths' and 'one third and two thirds' as pairs of numbers that add up to five.,fraction,addition of fractions,whole number sums,PST,lower-primary,RME_Domoney_2002_Student,Bill Domoney,2002,Research in Mathematics Education,deficit,primary,,pdfs/RME/RME_Domoney_2002_Student.pdf
40545,"Students' self-generated part-whole diagrams, typically circles, are sometimes taken too literally, which hinders their ability to conceptually access their knowledge of fractions.",,fraction,fraction representations,part-whole models,student,11-14 year olds,RME_Hodgen_2010_Lower,"Jeremy Hodgen, Dietmar Küchemann, Margaret Brown and Robert Coe",2010,Research in Mathematics Education,uncoded,primary,76,pdfs/RME/RME_Hodgen_2010_Lower.pdf
40618,"Teachers view equal sharing scenarios involving whole units exclusively as division and conceptually separate from fractions, unless the sharing explicitly forces objects to be broken into smaller fractional parts.",Teachers rejected the problem '4 cookies shared among 4 people' because they believed 'it sounds more like division than fractions.',fraction,fractions vs. division,equal sharing,in_service,"second-, third-, and fifth-grade",MTL_Fernandez_2005_Lesson,Clea Fernandez,2005,Mathematical Thinking and Learning,deficit,secondary,"272, 277",pdfs/MTL/MTL_Fernandez_2005_Lesson.pdf
40674,"Students struggle with compensation logic, failing to understand that dividing a whole into a larger number of equal parts results in smaller individual portions.","Children continue to struggle with this relation, for example, judging the fraction 1/6 to be larger than 1/3, and using ineffective strategies for creating partitions of the appropriate size.",fraction,partitioning,compensation logic,student,"kindergartners, first graders",MTL_Wing_2004_Young,"Rachel E. Wing, Carole R. Beal",2004,Mathematical Thinking and Learning,deficit,primary,"1, 2, 7, 10",pdfs/MTL/MTL_Wing_2004_Young.pdf
